Count,Date,BTC / USDT price,Token name,24h price change %,Trade,Trade price,Comission,Profit %,Profit total %,Market average
34,2023-05-07T05:49:15.535Z,28892.9,BTC,-1.6,SELL,28892.9,0,0.01,-0.0849,136.1287
35,2023-05-07T05:50:23.420Z,28882.84,BTC,-1.634,BUY,28887.79,0,0,-0.0849,136.1282
36,2023-05-07T05:51:29.926Z,28878.74,BTC,-1.648,SELL,28878.74,0,-0.0313,-0.1162,136.1025
37,2023-05-07T05:52:37.856Z,28889.81,BTC,-1.641,BUY,28889.82,0,0,-0.1162,136.1113
38,2023-05-07T05:53:45.448Z,28861.11,BTC,-1.68,SELL,28865.3,0,-0.0849,-0.2011,136.1057
39,2023-05-07T05:54:53.172Z,28871.02,BTC,-1.655,BUY,28870.55,0,0,-0.2011,136.0816
40,2023-05-07T05:56:00.032Z,28871.4,BTC,-1.615,SELL,28871.4,0,0.0029,-0.1981,136.0815
41,2023-05-07T05:57:08.438Z,28880.18,BTC,-1.567,BUY,28880.18,0,0,-0.1981,136.0834
42,2023-05-07T05:58:14.649Z,28871.78,BTC,-1.59,SELL,28871.78,0,-0.0291,-0.2272,136.0763
43,2023-05-07T05:59:22.994Z,28890,BTC,-1.569,BUY,28890,0,0,-0.2272,136.084
44,2023-05-07T06:00:29.842Z,28904.77,BTC,-1.493,SELL,28900.11,0,0.035,-0.1922,136.0935
45,2023-05-07T06:01:38.237Z,28883.4,BTC,-1.58,BUY,28883.41,0,0,-0.1922,136.0975
46,2023-05-07T06:02:43.761Z,28878.55,BTC,-1.587,SELL,28878.55,0,-0.0168,-0.209,136.106
47,2023-05-07T06:03:50.281Z,28879.06,BTC,-1.591,BUY,28879.06,0,0,-0.209,136.1031
48,2023-05-07T06:04:56.692Z,28875.88,BTC,-1.562,SELL,28875.89,0,-0.011,-0.22,136.0841
49,2023-05-07T06:06:03.729Z,28877.74,BTC,-1.544,BUY,28877.75,0,0,-0.22,135.9164
50,2023-05-07T06:07:11.145Z,28880,BTC,-1.528,SELL,28876.96,0,-0.0027,-0.2228,135.9377
51,2023-05-07T06:08:19.056Z,28895,BTC,-1.41,BUY,28894.04,0,0,-0.2228,135.9675
52,2023-05-07T06:09:26.180Z,28895.2,BTC,-1.507,SELL,28895.2,0,0.004,-0.2187,135.94
53,2023-05-07T06:10:33.826Z,28888.86,BTC,-1.536,BUY,28888.86,0,0,-0.2187,135.8989
54,2023-05-07T06:11:39.147Z,28885.52,BTC,-1.588,SELL,28885.53,0,-0.0115,-0.2303,135.9009
55,2023-05-07T06:12:47.078Z,28897.48,BTC,-1.578,BUY,28897.48,0,0,-0.2303,135.9035
56,2023-05-07T06:13:53.241Z,28887.86,BTC,-1.625,SELL,28887.94,0,-0.033,-0.2633,135.9223
57,2023-05-07T06:15:01.132Z,28887.41,BTC,-1.643,BUY,28887.42,0,0,-0.2633,135.9233
58,2023-05-07T06:16:07.348Z,28894.8,BTC,-1.601,SELL,28894.8,0,0.0255,-0.2377,135.9321
59,2023-05-07T06:17:14.364Z,28900.11,BTC,-1.593,BUY,28900.11,0,0,-0.2377,135.9345
60,2023-05-07T06:18:22.991Z,28908.31,BTC,-1.618,SELL,28908.3,0,0.0283,-0.2094,136.0786
61,2023-05-07T06:19:30.962Z,28912.6,BTC,-1.608,BUY,28912.6,0,0,-0.2094,136.0908
62,2023-05-07T06:20:37.255Z,28919.16,BTC,-1.547,SELL,28918.73,0,0.0212,-0.1882,136.102
63,2023-05-07T06:21:45.846Z,28911.02,BTC,-1.573,BUY,28911.01,0,0,-0.1882,136.0871
64,2023-05-07T06:22:53.119Z,28914.28,BTC,-1.585,SELL,28914.2,0,0.011,-0.1772,136.0744
65,2023-05-07T06:24:00.323Z,28917.26,BTC,-1.552,BUY,28917.26,0,0,-0.1772,136.075
66,2023-05-07T06:25:07.008Z,28924.37,BTC,-1.567,SELL,28924.38,0,0.0246,-0.1525,136.0957
67,2023-05-07T06:26:14.152Z,28912.63,BTC,-1.468,BUY,28914.2,0,0,-0.1525,136.4521
68,2023-05-07T06:27:22.166Z,28906.73,BTC,-1.539,SELL,28906.72,0,-0.0259,-0.1784,136.4281
69,2023-05-07T06:28:31.140Z,28877.64,BTC,-1.611,BUY,28876.63,0,0,-0.1784,136.412
70,2023-05-07T06:29:39.895Z,28875.66,BTC,-1.586,SELL,28875.66,0,-0.0034,-0.1818,136.417
71,2023-05-07T06:30:48.641Z,28878.36,BTC,-1.572,BUY,28878.41,0,0,-0.1818,136.0079
72,2023-05-07T06:31:55.080Z,28869.42,BTC,-1.626,SELL,28869.41,0,-0.0312,-0.2129,136.0026
73,2023-05-07T06:33:03.651Z,28876.25,BTC,-1.641,BUY,28873.8,0,0,-0.2129,135.9909
74,2023-05-07T06:34:11.438Z,28882.27,BTC,-1.411,SELL,28882.28,0,0.0294,-0.1836,135.9963
75,2023-05-07T06:35:19.202Z,28885.34,BTC,-1.435,BUY,28885.33,0,0,-0.1836,135.9929
76,2023-05-07T06:36:25.868Z,28902.12,BTC,-1.347,SELL,28901.97,0,0.0576,-0.126,136.0119
77,2023-05-07T06:37:33.097Z,28876.76,BTC,-1.478,BUY,28876.76,0,0,-0.126,136.0204
78,2023-05-07T06:38:39.537Z,28900.57,BTC,-1.428,SELL,28900.57,0,0.0825,-0.0435,136.0366
79,2023-05-07T06:39:50.346Z,28901.88,BTC,-1.474,BUY,28901.92,0,0,-0.0435,136.0345
80,2023-05-07T06:40:57.021Z,28909.65,BTC,-1.492,SELL,28909.65,0,0.0267,-0.0168,136.0428
81,2023-05-07T06:42:05.606Z,28914.17,BTC,-1.488,BUY,28909.73,0,0,-0.0168,136.0467
82,2023-05-07T06:43:11.430Z,28921.52,BTC,-1.443,SELL,28921.53,0,0.0408,0.0241,136.0708
83,2023-05-07T06:44:21.852Z,28907.98,BTC,-1.468,BUY,28907.97,0,0,0.0241,136.0699
84,2023-05-07T06:45:29.698Z,28927.92,BTC,-1.413,SELL,28927.93,0,0.069,0.0931,136.0745
85,2023-05-07T06:46:37.935Z,28935.76,BTC,-1.414,BUY,28935.75,0,0,0.0931,136.4525
86,2023-05-07T06:47:44.783Z,28911.35,BTC,-1.525,SELL,28911.35,0,-0.0843,0.0088,136.4486
87,2023-05-07T06:48:53.595Z,28926.46,BTC,-1.479,BUY,28927.42,0,0,0.0088,136.4744
88,2023-05-07T06:50:01.385Z,28927.78,BTC,-1.504,SELL,28927.78,0,0.0012,0.01,136.4754
89,2023-05-07T06:51:10.705Z,28930.23,BTC,-1.46,BUY,28928.98,0,0,0.01,136.2522
90,2023-05-07T06:52:18.280Z,28931.61,BTC,-1.432,SELL,28931.62,0,0.0091,0.0192,136.2615
91,2023-05-07T06:53:25.327Z,28931.86,BTC,-1.391,BUY,28931.85,0,0,0.0192,136.2641
92,2023-05-07T06:54:31.481Z,28920.14,BTC,-1.419,SELL,28920.13,0,-0.0405,-0.0214,136.2542
93,2023-05-07T06:55:39.851Z,28925.39,BTC,-1.501,BUY,28921.58,0,0,-0.0214,136.2464
94,2023-05-07T06:56:46.451Z,28931.91,BTC,-1.523,SELL,28931.91,0,0.0357,0.0144,136.262
95,2023-05-07T06:57:54.125Z,28918.38,BTC,-1.569,BUY,28918.37,0,0,0.0144,136.2507
96,2023-05-07T06:59:01.007Z,28912.75,BTC,-1.597,SELL,28912.75,0,-0.0194,-0.0051,136.2441
97,2023-05-07T07:00:09.469Z,28925.12,BTC,-1.586,BUY,28917.8,0,0,-0.0051,136.2207
98,2023-05-07T07:01:18.237Z,28917.03,BTC,-1.554,SELL,28915.49,0,-0.008,-0.0131,136.2502
99,2023-05-07T07:02:25.933Z,28912.11,BTC,-1.567,BUY,28912.1,0,0,-0.0131,136.2503
100,2023-05-07T07:03:33.853Z,28912.11,BTC,-1.589,SELL,28912.1,0,0,-0.0131,136.2437
101,2023-05-07T07:04:42.454Z,28915.9,BTC,-1.561,BUY,28915.91,0,0,-0.0131,136.2389
102,2023-05-07T07:05:50.889Z,28915.9,BTC,-1.551,SELL,28915.9,0,0,-0.0131,136.2359
103,2023-05-07T07:06:59.259Z,28915.9,BTC,-1.583,BUY,28915.9,0,0,-0.0131,136.2325
104,2023-05-07T07:08:05.707Z,28912.71,BTC,-1.605,SELL,28912.72,0,-0.011,-0.0241,136.215
105,2023-05-07T07:09:15.828Z,28913.88,BTC,-1.635,BUY,28913.87,0,0,-0.0241,136.2103
106,2023-05-07T07:10:23.336Z,28920.28,BTC,-1.589,SELL,28920.28,0,0.0222,-0.0019,136.2016
107,2023-05-07T07:11:30.868Z,28923.73,BTC,-1.553,BUY,28923.72,0,0,-0.0019,136.2001
108,2023-05-07T07:12:36.703Z,28922.35,BTC,-1.557,SELL,28922.35,0,-0.0047,-0.0067,136.2001
109,2023-05-07T07:13:46.096Z,28927.43,BTC,-1.547,BUY,28927.44,0,0,-0.0067,136.2008
110,2023-05-07T07:14:52.103Z,28925.28,BTC,-1.575,SELL,28925.28,0,-0.0075,-0.0141,136.2092
111,2023-05-07T07:16:00.492Z,28923.22,BTC,-1.552,BUY,28923.23,0,0,-0.0141,136.2146
112,2023-05-07T07:17:05.620Z,28930.24,BTC,-1.581,SELL,28930.23,0,0.0242,0.0101,136.4988
113,2023-05-07T07:18:17.348Z,28917.51,BTC,-1.632,BUY,28917.51,0,0,0.0101,136.496
114,2023-05-07T07:19:23.743Z,28917.51,BTC,-1.602,SELL,28917.51,0,0,0.0101,136.4949
115,2023-05-07T07:20:33.184Z,28913.18,BTC,-1.591,BUY,28913.19,0,0,0.0101,136.4926
116,2023-05-07T07:21:39.558Z,28914.01,BTC,-1.596,SELL,28914.02,0,0.0029,0.0129,136.4915
117,2023-05-07T07:22:50.318Z,28932.92,BTC,-1.536,BUY,28931.01,0,0,0.0129,136.4883
118,2023-05-07T07:23:56.259Z,28948.85,BTC,-1.51,SELL,28948.85,0,0.0617,0.0746,136.5127
119,2023-05-07T07:25:02.864Z,28941.49,BTC,-1.554,BUY,28941.5,0,0,0.0746,136.5268
120,2023-05-07T07:26:08.024Z,28933.91,BTC,-1.572,SELL,28933.91,0,-0.0262,0.0484,136.5272
121,2023-05-07T07:27:14.843Z,28915.19,BTC,-1.637,BUY,28915.18,0,0,0.0484,136.5129
122,2023-05-07T07:28:20.449Z,28913.75,BTC,-1.674,SELL,28913.75,0,-0.0049,0.0434,136.5155
123,2023-05-07T07:29:28.132Z,28901.61,BTC,-1.706,BUY,28901.89,0,0,0.0434,136.5046
124,2023-05-07T07:30:36.567Z,28898.09,BTC,-1.708,SELL,28898.09,0,-0.0131,0.0303,136.4978
125,2023-05-07T07:31:45.298Z,28910,BTC,-1.658,BUY,28910,0,0,0.0303,136.5043
126,2023-05-07T07:32:52.385Z,28906.89,BTC,-1.69,SELL,28906.88,0,-0.0108,0.0195,136.5056
127,2023-05-07T07:33:59.849Z,28905.1,BTC,-1.715,BUY,28907.13,0,0,0.0195,136.5213
128,2023-05-07T07:35:06.533Z,28922.94,BTC,-1.724,SELL,28922.94,0,0.0547,0.0742,136.5257
129,2023-05-07T07:36:14.874Z,28917.18,BTC,-1.634,BUY,28917.19,0,0,0.0742,136.5204
130,2023-05-07T07:37:22.160Z,28942.75,BTC,-1.536,SELL,28943.98,0,0.0926,0.1668,136.5849
131,2023-05-07T07:38:30.274Z,28928.24,BTC,-1.587,BUY,28928.24,0,0,0.1668,136.5655
132,2023-05-07T07:39:38.863Z,28910.13,BTC,-1.646,SELL,28910.13,0,-0.0626,0.1042,136.5608
133,2023-05-07T07:40:47.697Z,28920.31,BTC,-1.573,BUY,28920.3,0,0,0.1042,136.5673
134,2023-05-07T07:41:54.539Z,28923.2,BTC,-1.584,SELL,28923.13,0,0.0098,0.114,136.5788
135,2023-05-07T07:43:01.764Z,28936.18,BTC,-1.541,BUY,28935.03,0,0,0.114,136.5834
136,2023-05-07T07:44:08.868Z,28934.75,BTC,-1.542,SELL,28934.74,0,-0.001,0.113,136.588
137,2023-05-07T07:45:17.687Z,28919.17,BTC,-1.595,BUY,28919.17,0,0,0.113,136.5801
138,2023-05-07T07:46:25.534Z,28916.65,BTC,-1.564,SELL,28916.65,0,-0.0087,0.1043,136.5787
139,2023-05-07T07:47:34.298Z,28920.42,BTC,-1.552,BUY,28920.41,0,0,0.1043,136.5866
140,2023-05-07T07:48:40.536Z,28922.56,BTC,-1.545,SELL,28922.55,0,0.0074,0.1117,136.5915
141,2023-05-07T07:49:49.589Z,28927.76,BTC,-1.513,BUY,28927.77,0,0,0.1117,136.6026
142,2023-05-07T07:50:57.791Z,28916.46,BTC,-1.545,SELL,28916.46,0,-0.0391,0.0726,136.6026
143,2023-05-07T07:52:07.238Z,28928.25,BTC,-1.504,BUY,28928.26,0,0,0.0726,136.5969
144,2023-05-07T07:53:15.248Z,28917.77,BTC,-1.533,SELL,28917.77,0,-0.0363,0.0363,136.5912
145,2023-05-07T07:54:24.036Z,28925.19,BTC,-1.546,BUY,28925.19,0,0,0.0363,136.5989
146,2023-05-07T07:55:30.109Z,28917.05,BTC,-1.593,SELL,28917.05,0,-0.0281,0.0082,136.5944
147,2023-05-07T07:56:37.594Z,28912.92,BTC,-1.587,BUY,28912.92,0,0,0.0082,136.5793
148,2023-05-07T07:57:45.136Z,28913.13,BTC,-1.556,SELL,28913.13,0,0.0007,0.0089,136.5803
149,2023-05-07T07:58:54.385Z,28908.88,BTC,-1.56,BUY,28908.89,0,0,0.0089,136.593
150,2023-05-07T08:00:01.515Z,28910.42,BTC,-1.541,SELL,28910.95,0,0.0071,0.0161,136.5951
151,2023-05-07T08:01:09.914Z,28922.53,BTC,-1.501,BUY,28922.53,0,0,0.0161,136.6287
152,2023-05-07T08:02:16.347Z,28932.93,BTC,-1.289,SELL,28932.93,0,0.036,0.052,136.653
153,2023-05-07T08:03:23.383Z,28930.16,BTC,-1.195,BUY,28930.12,0,0,0.052,136.6396
154,2023-05-07T08:04:31.572Z,28935.77,BTC,-0.772,SELL,28932.68,0,0.0088,0.0609,136.6248
155,2023-05-07T08:05:40.586Z,28946.31,BTC,-0.853,BUY,28946.31,0,0,0.0609,136.6409
156,2023-05-07T08:06:47.207Z,28941.78,BTC,-0.93,SELL,28941.78,0,-0.0156,0.0452,136.6369
157,2023-05-07T08:07:55.797Z,28941.76,BTC,-1.02,BUY,28941.75,0,0,0.0452,136.6312
158,2023-05-07T08:09:01.961Z,28943.23,BTC,-1.008,SELL,28943.23,0,0.0051,0.0503,136.2942
159,2023-05-07T08:10:08.632Z,28945.78,BTC,-1.04,BUY,28945.78,0,0,0.0503,136.322
160,2023-05-07T08:11:15.283Z,28954.62,BTC,-0.988,SELL,28953.56,0,0.0269,0.0772,136.3339
161,2023-05-07T08:12:22.536Z,28955.59,BTC,-0.931,BUY,28955.58,0,0,0.0772,136.3305
162,2023-05-07T08:13:28.731Z,28939.01,BTC,-1.032,SELL,28940.08,0,-0.0535,0.0237,136.6719
163,2023-05-07T08:14:37.808Z,28936.46,BTC,-1.074,BUY,28936.45,0,0,0.0237,136.6583
164,2023-05-07T08:15:44.460Z,28937.87,BTC,-1.037,SELL,28937.88,0,0.0049,0.0286,136.6573
165,2023-05-07T08:16:53.239Z,28943.59,BTC,-1.066,BUY,28943.59,0,0,0.0286,136.664
166,2023-05-07T08:18:01.464Z,28956.53,BTC,-1.056,SELL,28956.52,0,0.0447,0.0733,136.6583
167,2023-05-07T08:19:12.937Z,28948.54,BTC,-1.081,BUY,28953.46,0,0,0.0733,136.6764
168,2023-05-07T08:20:21.759Z,28935.49,BTC,-1.101,SELL,28935.5,0,-0.062,0.0113,135.9903
169,2023-05-07T08:21:30.959Z,28935.92,BTC,-1.125,BUY,28945.17,0,0,0.0113,136.0528
170,2023-05-07T08:22:38.554Z,28926.42,BTC,-1.287,SELL,28926.42,0,-0.0648,-0.0535,136.3088
171,2023-05-07T08:23:46.909Z,28927.81,BTC,-1.271,BUY,28927.8,0,0,-0.0535,136.3096
172,2023-05-07T08:24:55.851Z,28928.84,BTC,-1.236,SELL,28928.83,0,0.0036,-0.05,136.2885
173,2023-05-07T08:26:06.204Z,28932.77,BTC,-1.242,BUY,28932.78,0,0,-0.05,136.287
174,2023-05-07T08:27:12.424Z,28934.71,BTC,-1.284,SELL,28929.51,0,-0.0113,-0.0613,136.2726
175,2023-05-07T08:28:21.502Z,28932.01,BTC,-1.263,BUY,28932.01,0,0,-0.0613,136.2928
176,2023-05-07T08:29:29.017Z,28932,BTC,-1.33,SELL,28932.01,0,0,-0.0613,136.3019
177,2023-05-07T08:30:36.786Z,28923.26,BTC,-1.264,BUY,28926.03,0,0,-0.0613,136.3042
178,2023-05-07T08:31:44.818Z,28908.2,BTC,-1.366,SELL,28908.19,0,-0.0617,-0.1229,136.27
179,2023-05-07T08:32:53.261Z,28900.37,BTC,-1.432,BUY,28900.38,0,0,-0.1229,136.266
180,2023-05-07T08:33:59.739Z,28890.02,BTC,-1.444,SELL,28890.02,0,-0.0358,-0.1588,136.2604
181,2023-05-07T08:35:07.897Z,28871.65,BTC,-1.494,BUY,28871.37,0,0,-0.1588,136.1827
182,2023-05-07T08:36:15.230Z,28893.46,BTC,-1.352,SELL,28893.85,0,0.0779,-0.0809,136.1929
183,2023-05-07T08:37:24.987Z,28884.87,BTC,-1.47,BUY,28884.86,0,0,-0.0809,136.1867
184,2023-05-07T08:38:31.575Z,28851.95,BTC,-1.619,SELL,28851.94,0,-0.114,-0.1949,136.1559
185,2023-05-07T08:39:41.609Z,28863.92,BTC,-1.589,BUY,28863.93,0,0,-0.1949,136.1632
186,2023-05-07T08:40:49.365Z,28869.66,BTC,-1.593,SELL,28869.66,0,0.0199,-0.175,136.1643
187,2023-05-07T08:41:57.291Z,28859.99,BTC,-1.618,BUY,28859.88,0,0,-0.175,136.1604
188,2023-05-07T08:43:03.290Z,28851.23,BTC,-1.645,SELL,28851.24,0,-0.0299,-0.205,136.1584
189,2023-05-07T08:44:11.426Z,28849.97,BTC,-1.666,BUY,28849.96,0,0,-0.205,135.8251
190,2023-05-07T08:45:16.984Z,28856.74,BTC,-1.649,SELL,28854.98,0,0.0174,-0.1876,135.8307
191,2023-05-07T08:46:25.931Z,28865.29,BTC,-1.607,BUY,28865.3,0,0,-0.1876,135.8387
192,2023-05-07T08:47:32.314Z,28854.73,BTC,-1.596,SELL,28854.74,0,-0.0366,-0.2242,135.8318
193,2023-05-07T08:48:41.068Z,28857.59,BTC,-1.6,BUY,28857.59,0,0,-0.2242,135.8327
194,2023-05-07T08:49:49.261Z,28856.63,BTC,-1.646,SELL,28856.63,0,-0.0033,-0.2275,135.8298
195,2023-05-07T08:50:56.462Z,28863.17,BTC,-1.598,BUY,28863.16,0,0,-0.2275,135.8274
196,2023-05-07T08:52:03.122Z,28863.11,BTC,-1.602,SELL,28863.1,0,-0.0002,-0.2277,135.8255
197,2023-05-07T08:53:11.030Z,28863.66,BTC,-1.597,BUY,28863.67,0,0,-0.2277,135.8448
198,2023-05-07T08:54:18.320Z,28866.01,BTC,-1.561,SELL,28866.01,0,0.0081,-0.2196,136.0359
199,2023-05-07T08:55:27.801Z,28877.61,BTC,-1.54,BUY,28877.62,0,0,-0.2196,136.0426
200,2023-05-07T08:56:35.794Z,28877.62,BTC,-1.579,SELL,28877.61,0,0,-0.2196,136.0596
201,2023-05-07T08:57:46.354Z,28874.19,BTC,-1.604,BUY,28874.19,0,0,-0.2196,136.0772
202,2023-05-07T08:58:53.005Z,28870.18,BTC,-1.628,SELL,28870.19,0,-0.0139,-0.2335,136.0491
203,2023-05-07T09:00:00.625Z,28857.07,BTC,-1.613,BUY,28857.06,0,0,-0.2335,136.0371
204,2023-05-07T09:01:08.707Z,28856.04,BTC,-1.627,SELL,28861.3,0,0.0147,-0.2188,136.0723
205,2023-05-07T09:02:16.831Z,28853.76,BTC,-1.681,BUY,28853.75,0,0,-0.2188,136.0608
206,2023-05-07T09:03:24.134Z,28844.99,BTC,-1.707,SELL,28846.03,0,-0.0268,-0.2455,136.0654
207,2023-05-07T09:04:32.770Z,28839.96,BTC,-1.721,BUY,28839.96,0,0,-0.2455,136.0732
208,2023-05-07T09:05:39.399Z,28858.35,BTC,-1.648,SELL,28856.54,0,0.0575,-0.1881,136.0762
209,2023-05-07T09:06:47.592Z,28846.84,BTC,-1.656,BUY,28846.83,0,0,-0.1881,136.0818
210,2023-05-07T09:07:54.014Z,28841.6,BTC,-1.718,SELL,28841.61,0,-0.0181,-0.2061,136.0969
211,2023-05-07T09:09:04.759Z,28806.87,BTC,-1.756,BUY,28823.21,0,0,-0.2061,136.1305
212,2023-05-07T09:10:12.773Z,28821.12,BTC,-1.741,SELL,28821.11,0,-0.0073,-0.2134,136.0829
213,2023-05-07T09:11:21.148Z,28818.3,BTC,-1.683,BUY,28818.31,0,0,-0.2134,136.1043
214,2023-05-07T09:12:27.339Z,28814.3,BTC,-1.69,SELL,28814.29,0,-0.0139,-0.2274,136.0935
215,2023-05-07T09:13:36.867Z,28826.95,BTC,-1.635,BUY,28826.94,0,0,-0.2274,136.1054
216,2023-05-07T09:14:42.669Z,28826.09,BTC,-1.604,SELL,28826.08,0,-0.003,-0.2304,136.0111
217,2023-05-07T09:15:49.698Z,28829.27,BTC,-1.615,BUY,28829.27,0,0,-0.2304,135.9958
218,2023-05-07T09:16:56.311Z,28792.44,BTC,-1.707,SELL,28792.44,0,-0.1278,-0.3581,135.9602
219,2023-05-07T09:18:06.000Z,28792,BTC,-1.689,BUY,28791.99,0,0,-0.3581,135.9524
220,2023-05-07T09:19:12.440Z,28791.99,BTC,-1.739,SELL,28792,0,0,-0.3581,135.9495
221,2023-05-07T09:20:21.674Z,28783.77,BTC,-1.789,BUY,28783.76,0,0,-0.3581,135.9496
222,2023-05-07T09:21:27.856Z,28784.79,BTC,-1.759,SELL,28784.73,0,0.0034,-0.3547,135.9864
223,2023-05-07T09:22:36.624Z,28772.62,BTC,-1.734,BUY,28772.54,0,0,-0.3547,135.9819
224,2023-05-07T09:23:42.785Z,28773.88,BTC,-1.779,SELL,28770.72,0,-0.0063,-0.361,135.8798
225,2023-05-07T09:24:52.278Z,28790.59,BTC,-1.731,BUY,28790.71,0,0,-0.361,135.9037
226,2023-05-07T09:25:58.677Z,28813.8,BTC,-1.71,SELL,28813.8,0,0.0802,-0.2808,135.9178
227,2023-05-07T09:27:07.009Z,28843.56,BTC,-1.649,BUY,28838.16,0,0,-0.2808,135.9295
228,2023-05-07T09:28:14.076Z,28844.07,BTC,-1.616,SELL,28844.08,0,0.0205,-0.2603,136.4748
229,2023-05-07T09:29:22.430Z,28849.99,BTC,-1.545,BUY,28850,0,0,-0.2603,136.4702
230,2023-05-07T09:30:29.086Z,28844.2,BTC,-1.539,SELL,28844.19,0,-0.0201,-0.2804,136.4772
231,2023-05-07T09:31:35.747Z,28852.86,BTC,-1.534,BUY,28852.71,0,0,-0.2804,136.4825
232,2023-05-07T09:32:43.982Z,28877.32,BTC,-1.494,SELL,28877.31,0,0.0853,-0.1952,136.5055
233,2023-05-07T09:33:53.594Z,28877.86,BTC,-1.471,BUY,28880.15,0,0,-0.1952,136.4783
234,2023-05-07T09:35:00.494Z,28880.69,BTC,-1.426,SELL,28880.7,0,0.0019,-0.1933,136.4817
235,2023-05-07T09:36:09.257Z,28870.1,BTC,-1.443,BUY,28870.1,0,0,-0.1933,136.484
236,2023-05-07T09:37:15.742Z,28844.84,BTC,-1.572,SELL,28844.84,0,-0.0875,-0.2808,136.4551
237,2023-05-07T09:38:26.121Z,28828.53,BTC,-1.658,BUY,28828.53,0,0,-0.2808,136.4242
238,2023-05-07T09:39:32.648Z,28802.01,BTC,-1.78,SELL,28802.01,0,-0.092,-0.3728,136.4102
239,2023-05-07T09:40:40.567Z,28832.03,BTC,-1.633,BUY,28831.87,0,0,-0.3728,136.4344
