Count,Date,BTC / USDT price,Token name,24h price change %,Trade,Trade price,Comission,Profit %,Profit total %,Market average
217,2023-05-07T20:03:43.494Z,28927.51,BTC,0.234,BUY,28926.41,0,0,-0.2076,136.2887
218,2023-05-07T20:07:49.991Z,28922.85,BTC,0.414,SELL,28922.85,0,-0.0123,-0.2199,136.2536
219,2023-05-07T20:11:56.739Z,28925.58,BTC,0.345,BUY,28925.78,0,0,-0.2199,136.2919
220,2023-05-07T20:16:04.038Z,28939.53,BTC,0.426,SELL,28940.04,0,0.0493,-0.1706,136.3125
221,2023-05-07T20:20:11.565Z,28926.45,BTC,0.242,BUY,28926.45,0,0,-0.1706,136.1801
222,2023-05-07T20:24:18.709Z,28931.33,BTC,0.293,SELL,28931.34,0,0.0169,-0.1537,136.1968
223,2023-05-07T20:28:27.031Z,28935.86,BTC,0.413,BUY,28935.85,0,0,-0.1537,136.6694
224,2023-05-07T20:32:35.354Z,28910.91,BTC,0.32,SELL,28910.9,0,-0.0862,-0.24,136.6447
225,2023-05-07T20:36:44.691Z,28904.71,BTC,0.288,BUY,28904.71,0,0,-0.24,136.6194
226,2023-05-07T20:40:51.568Z,28914.29,BTC,0.303,SELL,28914.29,0,0.0331,-0.2068,136.6188
227,2023-05-07T20:44:59.772Z,28920.32,BTC,0.399,BUY,28920.32,0,0,-0.2068,136.6709
228,2023-05-07T20:49:06.693Z,28892.97,BTC,0.2,SELL,28889.67,0,-0.106,-0.3128,136.6426
229,2023-05-07T20:53:15.266Z,28898.15,BTC,0.271,BUY,28898.15,0,0,-0.3128,136.6924
230,2023-05-07T20:57:22.862Z,28889.51,BTC,0.313,SELL,28889.69,0,-0.0293,-0.3421,136.7013
231,2023-05-07T21:01:30.600Z,28887.27,BTC,0.311,BUY,28887.27,0,0,-0.3421,136.6833
232,2023-05-07T21:05:37.094Z,28876.39,BTC,0.295,SELL,28876.39,0,-0.0377,-0.3797,136.665
233,2023-05-07T21:09:44.348Z,28850.01,BTC,0.35,BUY,28855.42,0,0,-0.3797,136.6906
234,2023-05-07T21:13:49.956Z,28865.27,BTC,0.274,SELL,28861.51,0,0.0211,-0.3586,136.6487
235,2023-05-07T21:17:58.058Z,28881.97,BTC,0.372,BUY,28881.96,0,0,-0.3586,136.6864
236,2023-05-07T21:22:05.003Z,28889.04,BTC,0.484,SELL,28889.03,0,0.0245,-0.3341,136.7278
237,2023-05-07T21:26:13.372Z,28886.2,BTC,0.407,BUY,28886.22,0,0,-0.3341,136.6887
238,2023-05-07T21:30:19.217Z,28923.85,BTC,0.57,SELL,28923.85,0,0.1303,-0.2039,136.7241
239,2023-05-07T21:34:27.620Z,28924.23,BTC,0.547,BUY,28924.23,0,0,-0.2039,136.7099
240,2023-05-07T21:38:33.739Z,28877.53,BTC,0.495,SELL,28877.52,0,-0.1615,-0.3654,136.6053
241,2023-05-07T21:42:40.292Z,28838,BTC,0.417,BUY,28838,0,0,-0.3654,136.5819
242,2023-05-07T21:46:46.069Z,28814.19,BTC,0.448,SELL,28814.19,0,-0.0826,-0.4479,136.5039
