Count,Date,BTC / USDT price,Token name,24h price change %,Trade,Trade price,Comission,Profit %,Profit total %,Market average
29,2023-05-07T10:23:49.367Z,28816.27,BTC,-1.493,BUY,28816.27,0,0,-0.1404,136.2828
30,2023-05-07T10:34:56.801Z,28828.99,BTC,-1.382,SELL,28828.99,0,0.0441,-0.0963,136.2846
31,2023-05-07T10:46:04.092Z,28827.19,BTC,-1.435,BUY,28827.18,0,0,-0.0963,136.2599
32,2023-05-07T10:57:10.824Z,28843.91,BTC,-1.32,SELL,28843.91,0,0.058,-0.0382,136.3295
33,2023-05-07T11:08:19.641Z,28832.78,BTC,-1.387,BUY,28832.78,0,0,-0.0382,136.3056
34,2023-05-07T11:19:25.930Z,28783.93,BTC,-1.574,SELL,28783.93,0,-0.1694,-0.2076,136.2372
35,2023-05-07T11:30:34.632Z,28770.61,BTC,-1.606,BUY,28770.6,0,0,-0.2076,135.7781
36,2023-05-07T11:41:43.105Z,28865.86,BTC,-1.315,SELL,28865.87,0,0.3311,0.1235,135.7894
37,2023-05-07T11:52:50.914Z,28838.68,BTC,-1.376,BUY,28838.68,0,0,0.1235,135.7178
38,2023-05-07T12:03:58.122Z,28853.03,BTC,-1.386,SELL,28853.02,0,0.0497,0.1732,135.9684
39,2023-05-07T12:15:06.895Z,28878.25,BTC,-1.279,BUY,28878.24,0,0,0.1732,136.0362
40,2023-05-07T12:26:15.129Z,28881.48,BTC,-1.139,SELL,28881.48,0,0.0112,0.1844,136.0329
41,2023-05-07T12:37:24.761Z,28886.75,BTC,-0.94,BUY,28889.64,0,0,0.1844,135.9976
42,2023-05-07T12:48:31.701Z,28926.36,BTC,-0.496,SELL,28926.35,0,0.1271,0.3115,136.4385
43,2023-05-07T12:59:39.375Z,28916.77,BTC,-0.63,BUY,28916.77,0,0,0.3115,136.2572
44,2023-05-07T13:10:45.634Z,28898.59,BTC,-0.485,SELL,28898.59,0,-0.0629,0.2486,136.0506
45,2023-05-07T13:21:52.962Z,28920.01,BTC,-0.306,BUY,28920,0,0,0.2486,136.086
46,2023-05-07T13:32:59.445Z,28929.2,BTC,-0.17,SELL,28929.21,0,0.0318,0.2805,136.1221
47,2023-05-07T13:44:09.148Z,28950.58,BTC,0.036,BUY,28950.57,0,0,0.2805,136.1225
48,2023-05-07T13:55:15.711Z,28902.52,BTC,-0.145,SELL,28902.51,0,-0.166,0.1145,136.0426
49,2023-05-07T14:06:24.380Z,28934.38,BTC,0.364,BUY,28934.37,0,0,0.1145,136.0971
50,2023-05-07T14:17:31.288Z,28907.53,BTC,0.968,SELL,28907.53,0,-0.0928,0.0217,136.0803
51,2023-05-07T14:28:39.964Z,28935.82,BTC,1.159,BUY,28935.82,0,0,0.0217,136.1004
52,2023-05-07T14:39:47.609Z,28953.1,BTC,1.004,SELL,28953.87,0,0.0624,0.0841,136.3882
53,2023-05-07T14:50:55.873Z,29050.01,BTC,1.534,BUY,29051.41,0,0,0.0841,136.6278
54,2023-05-07T15:02:01.759Z,29018.38,BTC,2.084,SELL,29018.37,0,-0.1137,-0.0296,136.5896
55,2023-05-07T15:13:09.323Z,29018.06,BTC,1.761,BUY,29018.05,0,0,-0.0296,136.5271
56,2023-05-07T15:24:16.374Z,28939,BTC,1.346,SELL,28939.01,0,-0.2724,-0.302,136.4685
57,2023-05-07T15:35:24.130Z,28938.29,BTC,1.229,BUY,28938.29,0,0,-0.302,136.4304
58,2023-05-07T15:46:30.389Z,28927.43,BTC,1.079,SELL,28927.43,0,-0.0375,-0.3395,136.7837
59,2023-05-07T15:57:38.381Z,28966.22,BTC,1.356,BUY,28966.22,0,0,-0.3395,136.8236
60,2023-05-07T16:08:43.974Z,28925.43,BTC,1.135,SELL,28925.42,0,-0.1409,-0.4804,136.8134
61,2023-05-07T16:19:53.115Z,28928.13,BTC,1.012,BUY,28930.75,0,0,-0.4804,136.8021
62,2023-05-07T16:31:01.208Z,28877.01,BTC,0.758,SELL,28881.53,0,-0.1701,-0.6505,136.0237
63,2023-05-07T16:42:09.878Z,28899.36,BTC,0.827,BUY,28899.35,0,0,-0.6505,135.9647
64,2023-05-07T16:53:16.138Z,28906.63,BTC,0.8,SELL,28906.64,0,0.0252,-0.6253,135.9875
65,2023-05-07T17:04:24.548Z,28988.35,BTC,1.084,BUY,28987.29,0,0,-0.6253,136.4837
66,2023-05-07T17:15:32.612Z,28966.02,BTC,0.985,SELL,28966.02,0,-0.0734,-0.6987,136.4075
67,2023-05-07T17:26:42.137Z,28965.5,BTC,0.69,BUY,28965.5,0,0,-0.6987,136.3163
68,2023-05-07T17:37:50.014Z,28924.48,BTC,0.582,SELL,28924.48,0,-0.1416,-0.8403,136.0448
69,2023-05-07T17:48:58.047Z,28928.04,BTC,0.609,BUY,28929.2,0,0,-0.8403,136.2025
70,2023-05-07T18:00:06.372Z,28904.33,BTC,0.461,SELL,28904.57,0,-0.0851,-0.9254,136.2099
71,2023-05-07T18:11:15.016Z,28917.27,BTC,0.334,BUY,28917.27,0,0,-0.9254,136.2302
72,2023-05-07T18:22:22.377Z,28900.28,BTC,0.231,SELL,28900.29,0,-0.0587,-0.9842,136.0915
73,2023-05-07T18:33:29.981Z,28954.43,BTC,0.358,BUY,28954.43,0,0,-0.9842,136.122
74,2023-05-07T18:44:36.566Z,28920.64,BTC,-0.005,SELL,28920.65,0,-0.1167,-1.1008,136.328
75,2023-05-07T18:55:44.738Z,28887.87,BTC,-0.14,BUY,28887.86,0,0,-1.1008,136.2999
76,2023-05-07T19:06:51.949Z,28854.13,BTC,-0.28,SELL,28863.77,0,-0.0834,-1.1842,136.2851
77,2023-05-07T19:17:59.991Z,28837.35,BTC,-0.14,BUY,28837.88,0,0,-1.1842,135.8711
78,2023-05-07T19:29:06.073Z,28850.65,BTC,-0.079,SELL,28850.66,0,0.0443,-1.1399,135.9131
79,2023-05-07T19:40:14.381Z,28876.74,BTC,0.044,BUY,28876.75,0,0,-1.1399,135.8816
80,2023-05-07T19:51:20.509Z,28911.29,BTC,0.112,SELL,28911.2,0,0.1193,-1.0206,136.2786
81,2023-05-07T20:02:28.316Z,28913.89,BTC,0.152,BUY,28913.88,0,0,-1.0206,136.2799
82,2023-05-07T20:13:35.161Z,28934.93,BTC,0.372,SELL,28934.92,0,0.0728,-0.9478,136.3003
83,2023-05-07T20:24:43.257Z,28920.98,BTC,0.255,BUY,28920.98,0,0,-0.9478,136.1903
84,2023-05-07T20:35:49.625Z,28902.25,BTC,0.262,SELL,28902.25,0,-0.0648,-1.0126,136.6268
85,2023-05-07T20:46:58.045Z,28909.22,BTC,0.275,BUY,28909.22,0,0,-1.0126,136.6737
86,2023-05-07T20:58:05.434Z,28885.11,BTC,0.277,SELL,28885.1,0,-0.0834,-1.096,136.6994
87,2023-05-07T21:09:12.991Z,28883.01,BTC,0.442,BUY,28883.02,0,0,-1.096,136.7115
88,2023-05-07T21:20:17.999Z,28889.03,BTC,0.397,SELL,28889.03,0,0.0208,-1.0752,136.7183
89,2023-05-07T21:31:25.513Z,28928,BTC,0.584,BUY,28927.99,0,0,-1.0752,136.7209
90,2023-05-07T21:42:31.176Z,28838.01,BTC,0.417,SELL,28838,0,-0.3111,-1.3863,136.598
91,2023-05-07T21:53:38.737Z,28821.4,BTC,0.308,BUY,28825.07,0,0,-1.3863,136.4874
92,2023-05-07T22:04:44.750Z,28792.18,BTC,-0.008,SELL,28792.18,0,-0.1141,-1.5004,135.9657
93,2023-05-07T22:15:53.890Z,28773.64,BTC,-0.094,BUY,28773.65,0,0,-1.5004,135.6736
94,2023-05-07T22:27:02.673Z,28808.49,BTC,-0.14,SELL,28808.48,0,0.121,-1.3794,136.315
95,2023-05-07T22:38:10.199Z,28771.33,BTC,-0.157,BUY,28771.32,0,0,-1.3794,136.2688
96,2023-05-07T22:49:16.332Z,28782.27,BTC,-0.225,SELL,28782.27,0,0.0381,-1.3413,136.3157
97,2023-05-07T23:00:25.931Z,28743.49,BTC,-0.301,BUY,28742.58,0,0,-1.3413,135.8166
98,2023-05-07T23:11:32.371Z,28722.27,BTC,-0.556,SELL,28699.99,0,-0.1482,-1.4895,135.6408
99,2023-05-07T23:22:41.148Z,28753.8,BTC,-0.378,BUY,28753.8,0,0,-1.4895,135.8948
100,2023-05-07T23:33:48.026Z,28764.69,BTC,-0.268,SELL,28760.32,0,0.0227,-1.4668,135.9166
101,2023-05-07T23:44:57.354Z,28685.71,BTC,-0.429,BUY,28685.72,0,0,-1.4668,136.1343
102,2023-05-07T23:56:03.652Z,28402.23,BTC,-1.562,SELL,28410.13,0,-0.9607,-2.4275,134.3413
103,2023-05-08T00:07:11.800Z,28466.49,BTC,-1.331,BUY,28466.49,0,0,-2.4275,134.6
104,2023-05-08T00:18:18.979Z,28542.56,BTC,-0.999,SELL,28546.39,0,0.2807,-2.1468,135.2496
105,2023-05-08T00:29:26.891Z,28576.82,BTC,-0.808,BUY,28576.82,0,0,-2.1468,135.2074
106,2023-05-08T00:40:34.269Z,28594.09,BTC,-0.729,SELL,28594.09,0,0.0604,-2.0864,135.1958
107,2023-05-08T00:51:42.321Z,28562.15,BTC,-1.185,BUY,28562.16,0,0,-2.0864,135.1789
108,2023-05-08T01:02:48.864Z,28583.45,BTC,-1.212,SELL,28583.45,0,0.0745,-2.0119,135.1543
109,2023-05-08T01:13:56.574Z,28546.74,BTC,-1.009,BUY,28546.74,0,0,-2.0119,134.7352
110,2023-05-08T01:25:03.886Z,28501.4,BTC,-1.8,SELL,28501.4,0,-0.1588,-2.1707,135.0343
111,2023-05-08T01:36:11.689Z,28539.29,BTC,-1.669,BUY,28539.29,0,0,-2.1707,134.9753
112,2023-05-08T01:47:19.742Z,28160.31,BTC,-2.732,SELL,28155.43,0,-1.345,-3.5157,132.0756
113,2023-05-08T01:58:27.605Z,28185.47,BTC,-2.343,BUY,28184.09,0,0,-3.5157,132.079
114,2023-05-08T02:09:33.647Z,28241.97,BTC,-2.412,SELL,28239.81,0,0.1977,-3.318,132.0117
115,2023-05-08T02:20:40.843Z,28266.03,BTC,-2.127,BUY,28265.01,0,0,-3.318,132.053
116,2023-05-08T02:31:46.922Z,28181.36,BTC,-2.474,SELL,28180.77,0,-0.298,-3.6161,132.3213
117,2023-05-08T02:42:56.462Z,28199.45,BTC,-2.308,BUY,28199.59,0,0,-3.6161,132.6892
118,2023-05-08T02:54:02.768Z,28233,BTC,-2.052,SELL,28233,0,0.1185,-3.4976,132.8547
119,2023-05-08T03:05:10.717Z,28229.11,BTC,-1.956,BUY,28229.11,0,0,-3.4976,132.6145
120,2023-05-08T03:16:18.336Z,28215.86,BTC,-2.173,SELL,28215.86,0,-0.0469,-3.5445,132.5836
121,2023-05-08T03:27:27.651Z,28164.2,BTC,-2.152,BUY,28164.2,0,0,-3.5445,132.2807
122,2023-05-08T03:38:34.168Z,28127.12,BTC,-2.219,SELL,28129.99,0,-0.1215,-3.666,132.3781
123,2023-05-08T03:49:41.427Z,28156.57,BTC,-2.218,BUY,28156.02,0,0,-3.666,132.9569
124,2023-05-08T04:00:47.262Z,28185.92,BTC,-2.135,SELL,28187.19,0,0.1107,-3.5553,133.0522
125,2023-05-08T04:11:55.478Z,28164.14,BTC,-2.246,BUY,28164.14,0,0,-3.5553,132.71
126,2023-05-08T04:23:00.428Z,28202.7,BTC,-2.164,SELL,28202.7,0,0.1369,-3.4184,132.8972
127,2023-05-08T04:34:07.694Z,28217.98,BTC,-2.017,BUY,28216.58,0,0,-3.4184,132.8636
128,2023-05-08T04:45:13.285Z,28191.72,BTC,-2.176,SELL,28191.71,0,-0.0881,-3.5065,132.822
129,2023-05-08T04:56:22.188Z,28127.15,BTC,-2.434,BUY,28127.16,0,0,-3.5065,132.5623
