Count,Date,BTC / USDT price,Token name,24h price change %,Trade,Trade price,Comission,Profit %,Profit total %,Market average
66,2023-05-07T18:20:31.703Z,28913.23,BTC,0.133,SELL,28913.22,0,-0.0016,-0.5725,136.0904
67,2023-05-07T18:32:40.054Z,28931.79,BTC,0.246,BUY,28931.79,0,0,-0.5725,136.1039
68,2023-05-07T18:44:48.254Z,28920.64,BTC,0.038,SELL,28920.64,0,-0.0385,-0.611,136.3285
69,2023-05-07T18:56:56.282Z,28865.14,BTC,-0.145,BUY,28865.14,0,0,-0.611,136.2852
70,2023-05-07T19:09:03.268Z,28799.74,BTC,-0.455,SELL,28800.06,0,-0.2255,-0.8365,135.8354
71,2023-05-07T19:21:11.046Z,28845.43,BTC,-0.029,BUY,28845.42,0,0,-0.8365,135.8795
72,2023-05-07T19:33:18.307Z,28853.49,BTC,-0.118,SELL,28853.5,0,0.028,-0.8085,135.8551
73,2023-05-07T19:45:25.472Z,28885.09,BTC,0.049,BUY,28885.09,0,0,-0.8085,135.9361
74,2023-05-07T19:57:31.788Z,28914.23,BTC,0.195,SELL,28914.24,0,0.1009,-0.7076,136.3073
75,2023-05-07T20:09:39.376Z,28925.3,BTC,0.431,BUY,28925.31,0,0,-0.7076,136.2568
76,2023-05-07T20:21:46.886Z,28939.97,BTC,0.33,SELL,28939.96,0,0.0506,-0.6569,136.184
77,2023-05-07T20:33:55.875Z,28900.01,BTC,0.303,BUY,28900,0,0,-0.6569,136.653
78,2023-05-07T20:46:01.987Z,28909.23,BTC,0.301,SELL,28909.23,0,0.0319,-0.625,136.67
79,2023-05-07T20:58:08.877Z,28885.1,BTC,0.277,BUY,28885.11,0,0,-0.625,136.6995
80,2023-05-07T21:10:14.824Z,28856.3,BTC,0.347,SELL,28856.3,0,-0.0997,-0.7247,136.666
81,2023-05-07T21:22:21.779Z,28870.88,BTC,0.422,BUY,28870.88,0,0,-0.7247,136.7072
82,2023-05-07T21:34:28.171Z,28924.24,BTC,0.547,SELL,28924.24,0,0.1848,-0.5399,136.7099
83,2023-05-07T21:46:35.293Z,28815.72,BTC,0.426,BUY,28815.72,0,0,-0.5399,136.5048
84,2023-05-07T21:58:42.030Z,28786.37,BTC,-0.106,SELL,28786.37,0,-0.1019,-0.6418,135.9621
85,2023-05-07T22:10:50.046Z,28752.79,BTC,-0.115,BUY,28752.79,0,0,-0.6418,135.6259
86,2023-05-07T22:22:57.564Z,28826.44,BTC,-0.039,SELL,28826.44,0,0.2561,-0.3856,136.1044
87,2023-05-07T22:35:06.691Z,28790.16,BTC,-0.14,BUY,28790.17,0,0,-0.3856,136.2792
88,2023-05-07T22:47:12.852Z,28782.46,BTC,-0.176,SELL,28782.46,0,-0.0268,-0.4124,136.3063
89,2023-05-07T22:59:22.781Z,28766.33,BTC,-0.242,BUY,28766.34,0,0,-0.4124,136.3407
90,2023-05-07T23:11:29.745Z,28684,BTC,-0.686,SELL,28662.4,0,-0.3613,-0.7737,135.6529
91,2023-05-07T23:23:38.118Z,28736.66,BTC,-0.325,BUY,28762.12,0,0,-0.7737,135.9702
92,2023-05-07T23:35:45.048Z,28763.89,BTC,-0.207,SELL,28763.89,0,0.0062,-0.7676,135.9305
93,2023-05-07T23:47:53.958Z,28592.5,BTC,-0.79,BUY,28592.49,0,0,-0.7676,135.6413
94,2023-05-08T00:00:00.670Z,28432.35,BTC,-1.444,SELL,28431.65,0,-0.5625,-1.3301,134.3436
95,2023-05-08T00:12:09.613Z,28547.92,BTC,-1.075,BUY,28536.23,0,0,-1.3301,134.9478
96,2023-05-08T00:24:17.015Z,28581.5,BTC,-0.868,SELL,28575.61,0,0.138,-1.1921,135.21
97,2023-05-08T00:36:25.626Z,28565.56,BTC,-0.891,BUY,28563.29,0,0,-1.1921,135.1247
98,2023-05-08T00:48:32.589Z,28571.99,BTC,-1.113,SELL,28571.99,0,0.0305,-1.1616,135.1865
99,2023-05-08T01:00:39.752Z,28568.23,BTC,-1.319,BUY,28568.24,0,0,-1.1616,135.1639
100,2023-05-08T01:12:46.528Z,28558.48,BTC,-0.949,SELL,28559.17,0,-0.0317,-1.1934,135.1386
101,2023-05-08T01:24:54.909Z,28486.72,BTC,-1.845,BUY,28495.77,0,0,-1.1934,135.0618
102,2023-05-08T01:37:02.813Z,28562.84,BTC,-1.574,SELL,28562.84,0,0.2354,-0.958,134.9757
103,2023-05-08T01:49:12.557Z,28159.68,BTC,-2.739,BUY,28145.22,0,0,-0.958,132.1112
104,2023-05-08T02:01:18.636Z,28146.7,BTC,-2.604,SELL,28147.36,0,0.0076,-0.9504,132.0804
105,2023-05-08T02:13:25.926Z,28231.46,BTC,-2.431,BUY,28231.46,0,0,-0.9504,131.9884
106,2023-05-08T02:25:31.770Z,28245.13,BTC,-2.208,SELL,28245.27,0,0.0489,-0.9015,132.0132
107,2023-05-08T02:37:40.473Z,28206.54,BTC,-2.353,BUY,28206.54,0,0,-0.9015,132.1709
108,2023-05-08T02:49:48.105Z,28251.99,BTC,-2.118,SELL,28251.83,0,0.1606,-0.7409,132.8332
109,2023-05-08T03:01:56.517Z,28256.11,BTC,-1.959,BUY,28253.94,0,0,-0.7409,132.6306
110,2023-05-08T03:14:02.802Z,28238.37,BTC,-2.017,SELL,28239.56,0,-0.0509,-0.7918,132.6047
111,2023-05-08T03:26:09.699Z,28162.02,BTC,-2.12,BUY,28162.02,0,0,-0.7918,132.2081
112,2023-05-08T03:38:15.270Z,28123.19,BTC,-2.303,SELL,28114.32,0,-0.1694,-0.9612,132.3391
113,2023-05-08T03:50:23.688Z,28155.88,BTC,-2.251,BUY,28155.88,0,0,-0.9612,132.964
114,2023-05-08T04:02:30.891Z,28208.58,BTC,-2.067,SELL,28211.07,0,0.196,-0.7652,133.1405
115,2023-05-08T04:14:39.139Z,28168.61,BTC,-2.225,BUY,28168.61,0,0,-0.7652,132.9081
116,2023-05-08T04:26:45.684Z,28191.36,BTC,-2.182,SELL,28191.36,0,0.0808,-0.6844,132.8469
117,2023-05-08T04:38:53.977Z,28215.23,BTC,-2.018,BUY,28215.23,0,0,-0.6844,132.8688
118,2023-05-08T04:51:00.328Z,28160.32,BTC,-2.318,SELL,28160.32,0,-0.1946,-0.879,132.7455
