Count,Date,BTC / USDT price,Token name,24h price change %,Trade,Trade price,Comission,Profit %,Profit total %,Market average
23,2023-05-07T08:10:54.184Z,28954.48,BTC,-0.977,BUY,28954.47,0,0,0.2081,136.3378
24,2023-05-07T08:18:59.576Z,28953.47,BTC,-1.106,SELL,28953.47,0,-0.0035,0.2046,136.6626
25,2023-05-07T08:27:07.556Z,28929.51,BTC,-1.265,BUY,28929.51,0,0,0.2046,136.2866
26,2023-05-07T08:35:14.039Z,28872.68,BTC,-1.451,SELL,28872.69,0,-0.1964,0.0082,136.1849
27,2023-05-07T08:43:23.807Z,28845.83,BTC,-1.669,BUY,28845.84,0,0,0.0082,136.1566
28,2023-05-07T08:51:30.643Z,28863.11,BTC,-1.608,SELL,28863.16,0,0.06,0.0683,135.8265
29,2023-05-07T08:59:38.963Z,28863.15,BTC,-1.645,BUY,28863.15,0,0,0.0683,136.0379
30,2023-05-07T09:07:46.164Z,28841.21,BTC,-1.71,SELL,28841.21,0,-0.076,-0.0077,136.0966
31,2023-05-07T09:15:53.041Z,28829.26,BTC,-1.615,BUY,28829.27,0,0,-0.0077,135.9959
32,2023-05-07T09:24:00.404Z,28791.8,BTC,-1.705,SELL,28791.8,0,-0.13,-0.1377,135.9015
33,2023-05-07T09:32:08.657Z,28864.16,BTC,-1.532,BUY,28864.16,0,0,-0.1377,136.4942
34,2023-05-07T09:40:14.525Z,28820.42,BTC,-1.7,SELL,28820.43,0,-0.1515,-0.2892,136.4322
35,2023-05-07T09:48:21.463Z,28808.34,BTC,-1.727,BUY,28810.37,0,0,-0.2892,135.8856
36,2023-05-07T09:56:27.755Z,28823.83,BTC,-1.672,SELL,28823.42,0,0.0453,-0.2439,135.848
37,2023-05-07T10:04:36.345Z,28813.33,BTC,-1.675,BUY,28814.96,0,0,-0.2439,135.8783
38,2023-05-07T10:12:44.462Z,28804.28,BTC,-1.633,SELL,28806.71,0,-0.0286,-0.2725,135.8465
39,2023-05-07T10:20:50.985Z,28823.82,BTC,-1.506,BUY,28823.83,0,0,-0.2725,136.2926
40,2023-05-07T10:28:57.474Z,28822.05,BTC,-1.335,SELL,28822.05,0,-0.0062,-0.2787,136.292
41,2023-05-07T10:37:05.530Z,28831.96,BTC,-1.396,BUY,28831.96,0,0,-0.2787,136.2834
42,2023-05-07T10:45:12.781Z,28827.18,BTC,-1.447,SELL,28827.18,0,-0.0166,-0.2953,136.2564
43,2023-05-07T10:53:20.909Z,28840.91,BTC,-1.338,BUY,28840.9,0,0,-0.2953,136.3116
44,2023-05-07T11:01:28.085Z,28839.9,BTC,-1.358,SELL,28839.91,0,-0.0034,-0.2987,136.3382
45,2023-05-07T11:09:37.449Z,28822.61,BTC,-1.442,BUY,28822.6,0,0,-0.2987,136.2816
46,2023-05-07T11:17:43.322Z,28806.82,BTC,-1.492,SELL,28806.81,0,-0.0548,-0.3535,136.2648
47,2023-05-07T11:25:50.408Z,28756.17,BTC,-1.643,BUY,28756.17,0,0,-0.3535,135.7596
48,2023-05-07T11:33:57.087Z,28760.04,BTC,-1.62,SELL,28760.04,0,0.0135,-0.3401,135.7241
49,2023-05-07T11:42:04.416Z,28866.13,BTC,-1.358,BUY,28865.87,0,0,-0.3401,135.784
50,2023-05-07T11:50:11.754Z,28826.54,BTC,-1.463,SELL,28826.55,0,-0.1362,-0.4763,135.7212
51,2023-05-07T11:58:19.569Z,28839.39,BTC,-1.456,BUY,28839.4,0,0,-0.4763,135.5907
52,2023-05-07T12:06:26.764Z,28850,BTC,-1.386,SELL,28840.01,0,0.0021,-0.4742,135.9465
53,2023-05-07T12:14:36.595Z,28884.91,BTC,-1.244,BUY,28885.12,0,0,-0.4742,136.0455
54,2023-05-07T12:22:43.289Z,28885.56,BTC,-1.146,SELL,28885.55,0,0.0015,-0.4727,136.0331
55,2023-05-07T12:30:51.354Z,28897.44,BTC,-1.166,BUY,28899.52,0,0,-0.4727,136.0521
56,2023-05-07T12:39:00.071Z,28901.28,BTC,-0.596,SELL,28901.28,0,0.0061,-0.4666,135.9982
57,2023-05-07T12:47:09.636Z,28938.62,BTC,-0.459,BUY,28938.61,0,0,-0.4666,136.4347
58,2023-05-07T12:55:15.775Z,28903.26,BTC,-0.615,SELL,28903.26,0,-0.1222,-0.5887,136.2451
59,2023-05-07T13:03:24.045Z,28904.78,BTC,-0.596,BUY,28905.27,0,0,-0.5887,136.4636
60,2023-05-07T13:11:30.790Z,28899.04,BTC,-0.494,SELL,28899.04,0,-0.0216,-0.6103,136.0593
61,2023-05-07T13:19:38.613Z,28954.1,BTC,-0.332,BUY,28954.11,0,0,-0.6103,136.1586
62,2023-05-07T13:27:47.211Z,28925.08,BTC,-0.279,SELL,28924.48,0,-0.1023,-0.7126,136.0812
63,2023-05-07T13:35:55.889Z,28965.95,BTC,0.185,BUY,28967.47,0,0,-0.7126,136.1886
64,2023-05-07T13:44:03.563Z,28950.57,BTC,0.036,SELL,28950.57,0,-0.0583,-0.771,136.1254
65,2023-05-07T13:52:11.592Z,28901.36,BTC,-0.077,BUY,28907.81,0,0,-0.771,136.0554
66,2023-05-07T14:00:20.093Z,28920,BTC,0.022,SELL,28919.99,0,0.0421,-0.7288,136.0767
67,2023-05-07T14:08:29.884Z,28927.39,BTC,1.183,BUY,28927.9,0,0,-0.7288,136.0962
68,2023-05-07T14:16:36.962Z,28906.36,BTC,0.873,SELL,28906.37,0,-0.0744,-0.8033,136.0762
69,2023-05-07T14:24:45.197Z,28887.59,BTC,0.811,BUY,28887.59,0,0,-0.8033,136.0334
70,2023-05-07T14:32:52.202Z,28951.43,BTC,1.215,SELL,28951.31,0,0.2206,-0.5827,136.1183
71,2023-05-07T14:41:00.522Z,28973.61,BTC,1.341,BUY,28985.47,0,0,-0.5827,136.4689
72,2023-05-07T14:49:06.975Z,29025.66,BTC,1.428,SELL,29025.65,0,0.1386,-0.4441,136.5782
73,2023-05-07T14:57:14.979Z,29037.63,BTC,1.537,BUY,29038.79,0,0,-0.4441,136.6296
74,2023-05-07T15:05:22.644Z,29004.75,BTC,1.818,SELL,28998.31,0,-0.1394,-0.5835,136.5195
75,2023-05-07T15:13:33.149Z,29005.72,BTC,1.688,BUY,29008.1,0,0,-0.5835,136.5318
76,2023-05-07T15:21:41.052Z,28943.99,BTC,1.48,SELL,28945.49,0,-0.2158,-0.7993,136.4805
77,2023-05-07T15:29:49.044Z,28935.8,BTC,1.202,BUY,28935.8,0,0,-0.7993,136.4708
78,2023-05-07T15:37:55.381Z,28947.31,BTC,1.372,SELL,28947.3,0,0.0397,-0.7595,136.47
79,2023-05-07T15:46:05.289Z,28937.85,BTC,1.128,BUY,28936.87,0,0,-0.7595,136.7502
80,2023-05-07T15:54:11.553Z,28987.96,BTC,1.38,SELL,28987.96,0,0.1766,-0.583,136.8474
81,2023-05-07T16:02:19.951Z,28945.2,BTC,1.353,BUY,28944.94,0,0,-0.583,136.8325
82,2023-05-07T16:10:27.125Z,28913.48,BTC,1.057,SELL,28913.48,0,-0.1087,-0.6917,136.8109
83,2023-05-07T16:18:36.018Z,28936.06,BTC,1.057,BUY,28937.61,0,0,-0.6917,136.8164
84,2023-05-07T16:26:41.374Z,28904.71,BTC,0.815,SELL,28900.85,0,-0.127,-0.8187,136.7056
85,2023-05-07T16:34:51.879Z,28852.17,BTC,0.63,BUY,28850.52,0,0,-0.8187,135.9951
86,2023-05-07T16:42:59.097Z,28902.69,BTC,0.886,SELL,28902.68,0,0.1808,-0.6379,135.9828
87,2023-05-07T16:51:07.191Z,28902.13,BTC,0.811,BUY,28901.65,0,0,-0.6379,135.962
88,2023-05-07T16:59:13.535Z,28928.99,BTC,0.812,SELL,28928.99,0,0.0946,-0.5433,136.3698
89,2023-05-07T17:07:21.098Z,29029.1,BTC,1.237,BUY,29029.11,0,0,-0.5433,136.5335
90,2023-05-07T17:15:28.251Z,28966.02,BTC,0.985,SELL,28966.02,0,-0.2173,-0.7607,136.4069
91,2023-05-07T17:23:37.559Z,28966.97,BTC,0.886,BUY,28966.97,0,0,-0.7607,136.313
92,2023-05-07T17:31:44.733Z,28909.68,BTC,0.37,SELL,28910.18,0,-0.1961,-0.9567,136.0341
93,2023-05-07T17:39:54.077Z,28919.99,BTC,0.567,BUY,28919.99,0,0,-0.9567,136.0396
94,2023-05-07T17:48:03.030Z,28917.03,BTC,0.577,SELL,28917.03,0,-0.0102,-0.9669,136.2686
95,2023-05-07T17:56:11.280Z,28892.66,BTC,0.437,BUY,28892.66,0,0,-0.9669,136.162
96,2023-05-07T18:04:17.590Z,28915.57,BTC,0.453,SELL,28915.57,0,0.0793,-0.8876,136.1684
97,2023-05-07T18:12:26.963Z,28919.72,BTC,0.305,BUY,28919.72,0,0,-0.8876,136.264
98,2023-05-07T18:20:33.072Z,28913.22,BTC,0.133,SELL,28913.23,0,-0.0224,-0.9101,136.0905
99,2023-05-07T18:28:42.195Z,28905.93,BTC,0.038,BUY,28905.93,0,0,-0.9101,136.0774
100,2023-05-07T18:36:48.693Z,28917.08,BTC,0.212,SELL,28917.08,0,0.0386,-0.8715,136.3095
101,2023-05-07T18:44:57.162Z,28920.64,BTC,0.041,BUY,28920.64,0,0,-0.8715,136.326
102,2023-05-07T18:53:04.487Z,28895.4,BTC,-0.054,SELL,28895.39,0,-0.0873,-0.9588,136.3081
103,2023-05-07T19:01:12.995Z,28855.39,BTC,-0.128,BUY,28855.39,0,0,-0.9588,136.2658
104,2023-05-07T19:09:22.445Z,28811.09,BTC,-0.424,SELL,28804.39,0,-0.1767,-1.1356,135.8181
105,2023-05-07T19:17:30.026Z,28836.77,BTC,-0.143,BUY,28836.73,0,0,-1.1356,135.8699
106,2023-05-07T19:25:37.169Z,28845.93,BTC,-0.101,SELL,28845.93,0,0.0319,-1.1037,135.872
107,2023-05-07T19:33:46.827Z,28851.81,BTC,-0.161,BUY,28852.2,0,0,-1.1037,135.8526
108,2023-05-07T19:41:53.624Z,28880.31,BTC,0.001,SELL,28880.31,0,0.0974,-1.0062,135.8869
109,2023-05-07T19:50:02.198Z,28912.34,BTC,0.171,BUY,28912.35,0,0,-1.0062,136.2774
110,2023-05-07T19:58:10.070Z,28914.23,BTC,0.195,SELL,28914.23,0,0.0065,-0.9997,136.3068
111,2023-05-07T20:06:18.599Z,28931.98,BTC,0.401,BUY,28931.97,0,0,-0.9997,136.2639
112,2023-05-07T20:14:26.041Z,28942.52,BTC,0.404,SELL,28942.52,0,0.0365,-0.9633,136.3034
113,2023-05-07T20:22:33.158Z,28940.02,BTC,0.33,BUY,28940.02,0,0,-0.9633,136.1876
114,2023-05-07T20:30:40.829Z,28934.28,BTC,0.393,SELL,28934.29,0,-0.0198,-0.9831,136.6622
115,2023-05-07T20:38:51.154Z,28914.28,BTC,0.356,BUY,28911.3,0,0,-0.9831,136.6245
116,2023-05-07T20:46:57.729Z,28909.22,BTC,0.25,SELL,28909.21,0,-0.0072,-0.9903,136.6734
117,2023-05-07T20:55:07.130Z,28885.1,BTC,0.273,BUY,28885.1,0,0,-0.9903,136.6882
118,2023-05-07T21:03:14.165Z,28891.63,BTC,0.239,SELL,28891.62,0,0.0226,-0.9677,136.6832
119,2023-05-07T21:11:22.650Z,28855.39,BTC,0.323,BUY,28853.15,0,0,-0.9677,136.6493
120,2023-05-07T21:19:30.892Z,28894.38,BTC,0.416,SELL,28894.39,0,0.1429,-0.8248,136.7172
121,2023-05-07T21:27:40.297Z,28899.06,BTC,0.442,BUY,28901.04,0,0,-0.8248,136.7075
122,2023-05-07T21:35:47.187Z,28912.57,BTC,0.571,SELL,28912.58,0,0.0399,-0.7849,136.7104
123,2023-05-07T21:43:56.972Z,28846.23,BTC,0.57,BUY,28846.23,0,0,-0.7849,136.5557
124,2023-05-07T21:52:04.631Z,28808.85,BTC,0.309,SELL,28808.84,0,-0.1296,-0.9145,136.477
125,2023-05-07T22:00:12.430Z,28768.89,BTC,-0.153,BUY,28763.8,0,0,-0.9145,135.9338
126,2023-05-07T22:08:19.113Z,28731.95,BTC,-0.176,SELL,28731.94,0,-0.1108,-1.0252,135.6073
127,2023-05-07T22:16:28.061Z,28790.3,BTC,-0.057,BUY,28790.31,0,0,-1.0252,135.7295
128,2023-05-07T22:24:36.530Z,28801.78,BTC,-0.099,SELL,28801.78,0,0.0398,-0.9854,136.323
129,2023-05-07T22:32:45.125Z,28794.02,BTC,-0.17,BUY,28794.02,0,0,-0.9854,136.2865
130,2023-05-07T22:40:52.700Z,28798,BTC,-0.052,SELL,28798,0,0.0138,-0.9716,136.2845
131,2023-05-07T22:49:01.548Z,28782.44,BTC,-0.251,BUY,28782.52,0,0,-0.9716,136.308
132,2023-05-07T22:57:08.818Z,28759.77,BTC,-0.259,SELL,28763.83,0,-0.0649,-1.0365,136.3268
133,2023-05-07T23:05:17.172Z,28778.37,BTC,-0.205,BUY,28775.25,0,0,-1.0365,135.8472
134,2023-05-07T23:13:24.521Z,28734.65,BTC,-0.47,SELL,28731.77,0,-0.1511,-1.1876,135.7845
135,2023-05-07T23:21:32.392Z,28734.44,BTC,-0.463,BUY,28734.43,0,0,-1.1876,135.8754
136,2023-05-07T23:29:39.295Z,28736.18,BTC,-0.416,SELL,28724.09,0,-0.036,-1.2236,135.8534
137,2023-05-07T23:37:47.271Z,28781.97,BTC,-0.124,BUY,28781.97,0,0,-1.2236,136.1905
138,2023-05-07T23:45:54.192Z,28597.01,BTC,-0.763,SELL,28592.42,0,-0.6586,-1.8822,135.0861
139,2023-05-07T23:54:02.823Z,28528.12,BTC,-1.185,BUY,28528.45,0,0,-1.8822,135.2794
140,2023-05-08T00:02:10.453Z,28411.55,BTC,-1.543,SELL,28411.56,0,-0.4097,-2.2919,134.482
141,2023-05-08T00:10:18.896Z,28480.61,BTC,-1.268,BUY,28472.07,0,0,-2.2919,134.9067
142,2023-05-08T00:18:24.699Z,28562.59,BTC,-0.952,SELL,28560,0,0.3088,-1.9831,135.2733
143,2023-05-08T00:26:32.030Z,28600.34,BTC,-0.699,BUY,28608.89,0,0,-1.9831,135.2709
144,2023-05-08T00:34:38.841Z,28561.17,BTC,-0.858,SELL,28564.62,0,-0.1547,-2.1378,135.1662
145,2023-05-08T00:42:45.958Z,28596.92,BTC,-0.744,BUY,28596.73,0,0,-2.1378,135.1903
146,2023-05-08T00:50:51.591Z,28560.69,BTC,-1.182,SELL,28560.68,0,-0.1261,-2.2639,135.1634
147,2023-05-08T00:58:58.870Z,28556.9,BTC,-1.28,BUY,28556.89,0,0,-2.2639,135.1572
148,2023-05-08T01:07:04.912Z,28546.74,BTC,-1.135,SELL,28546.74,0,-0.0355,-2.2994,135.0678
149,2023-05-08T01:15:13.886Z,28535,BTC,-1.072,BUY,28536.93,0,0,-2.2994,135.1047
150,2023-05-08T01:23:21.961Z,28521.9,BTC,-1.807,SELL,28521.96,0,-0.0525,-2.3519,135.0467
151,2023-05-08T01:31:31.652Z,28547.32,BTC,-1.855,BUY,28538.19,0,0,-2.3519,134.3533
152,2023-05-08T01:39:38.145Z,28535.85,BTC,-1.563,SELL,28540,0,0.0063,-2.3455,134.973
153,2023-05-08T01:47:48.601Z,28119,BTC,-2.843,BUY,28113.41,0,0,-2.3455,132.0501
154,2023-05-08T01:55:56.010Z,28176.58,BTC,-2.427,SELL,28176.58,0,0.2247,-2.1208,132.1561
155,2023-05-08T02:04:04.476Z,28162.42,BTC,-2.613,BUY,28162.43,0,0,-2.1208,132.0487
156,2023-05-08T02:12:10.844Z,28189.12,BTC,-2.579,SELL,28192.04,0,0.1051,-2.0157,131.932
157,2023-05-08T02:20:18.587Z,28248.41,BTC,-2.174,BUY,28253.23,0,0,-2.0157,132.0494
158,2023-05-08T02:28:24.378Z,28232.86,BTC,-2.285,SELL,28232.91,0,-0.0719,-2.0876,132.3457
159,2023-05-08T02:36:31.637Z,28201.68,BTC,-2.343,BUY,28201.52,0,0,-2.0876,132.177
160,2023-05-08T02:44:39.045Z,28231.62,BTC,-2.126,SELL,28231.62,0,0.1067,-1.9809,132.7431
161,2023-05-08T02:52:47.467Z,28233.47,BTC,-2.081,BUY,28233.47,0,0,-1.9809,132.8488
162,2023-05-08T03:00:53.897Z,28253.65,BTC,-1.965,SELL,28253.65,0,0.0715,-1.9094,132.5392
163,2023-05-08T03:09:01.485Z,28250.15,BTC,-1.979,BUY,28250.16,0,0,-1.9094,132.5352
164,2023-05-08T03:17:07.590Z,28204.44,BTC,-2.213,SELL,28204.99,0,-0.1599,-2.0693,132.6039
165,2023-05-08T03:25:14.630Z,28171.9,BTC,-2.126,BUY,28172.08,0,0,-2.0693,132.2112
166,2023-05-08T03:33:21.273Z,28177.34,BTC,-2.028,SELL,28177.34,0,0.0187,-2.0506,132.4044
167,2023-05-08T03:41:28.183Z,28110.94,BTC,-2.337,BUY,28114.95,0,0,-2.0506,132.332
168,2023-05-08T03:49:33.748Z,28156.02,BTC,-2.218,SELL,28156.03,0,0.1461,-1.9045,132.959
169,2023-05-08T03:57:40.877Z,28191.74,BTC,-2.108,BUY,28191.73,0,0,-1.9045,133.0391
170,2023-05-08T04:05:47.204Z,28189.98,BTC,-2.172,SELL,28190.11,0,-0.0057,-1.9103,133.068
171,2023-05-08T04:13:55.031Z,28163.22,BTC,-2.211,BUY,28163.22,0,0,-1.9103,132.9266
172,2023-05-08T04:22:02.667Z,28181.85,BTC,-2.268,SELL,28181.85,0,0.0662,-1.8441,132.882
173,2023-05-08T04:30:10.939Z,28179.5,BTC,-2.203,BUY,28179.51,0,0,-1.8441,132.8008
174,2023-05-08T04:38:16.833Z,28206.15,BTC,-2.05,SELL,28206.15,0,0.0945,-1.7496,132.8661
175,2023-05-08T04:46:25.289Z,28186.44,BTC,-2.253,BUY,28186.44,0,0,-1.7496,132.8033
176,2023-05-08T04:54:32.260Z,28124.65,BTC,-2.435,SELL,28127.64,0,-0.2086,-1.9582,132.6898
