Count,Date,BTC / USDT price,Token name,24h price change %,Trade,Trade price,Comission,Profit %,Profit total %
95,20-01-2023 21:17:09,22269.82,,-0.02,,,0,0,2.8396
96,20-01-2023 21:20:16,22255.08,,-0.02,,,0,0,2.8396
97,20-01-2023 21:23:22,22278.6,,-0.02,,,0,0,2.8396
98,20-01-2023 21:26:27,22257.29,,-0.01,,,0,0,2.8396
99,20-01-2023 21:29:35,22275.87,,-0.01,,,0,0,2.8396
100,20-01-2023 21:32:45,22271.31,,-0.02,,,0,0,2.8396
101,20-01-2023 21:35:50,22308.53,,-0.01,,,0,0,2.8396
102,20-01-2023 21:38:58,22305.57,BUSD,-0.02,SELL,0.9998,0.01,-0.01,2.8296
103,20-01-2023 21:42:06,22279.13,GHST,-1.074,BUY,1.013,0.0101,-0.01,2.8196
104,20-01-2023 21:45:11,22317.35,,-0.977,,,0,0,2.8196
105,20-01-2023 21:48:18,22298.11,,-0.686,,,0,0,2.8196
106,20-01-2023 21:51:26,22310.47,,-0.588,,,0,0,2.8196
107,20-01-2023 21:54:33,22329.33,GHST,-0.881,SELL,1.012,0.0101,-0.1087,2.7109
108,20-01-2023 21:57:42,22345.77,,0,,,0,0,2.7109
109,20-01-2023 22:00:46,22340.92,VOXEL,-0.824,BUY,0.2166,0.0022,-0.01,2.7009
110,20-01-2023 22:03:51,22338,VOXEL,3.344,SELL,0.2163,0.0022,-0.1485,2.5524
111,20-01-2023 22:06:57,22363.74,,0,,,0,0,2.5524
112,20-01-2023 22:10:05,22367.73,,0,,,0,0,2.5524
113,20-01-2023 22:13:12,22413.53,,0,,,0,0,2.5524
114,20-01-2023 22:16:17,22404.57,BEAM,-8.351,BUY,0.0845,0.0008,-0.01,2.5424
115,20-01-2023 22:19:23,22487.58,BEAM,-8.606,SELL,0.0839,0.0008,-0.7201,1.8223
116,20-01-2023 22:22:28,22585.91,,0,,,0,0,1.8223
117,20-01-2023 22:25:35,22604.83,,0,,,0,0,1.8223
118,20-01-2023 22:28:43,22558.25,PAXG,-0.313,BUY,1909,19.09,-0.01,1.8123
119,20-01-2023 22:31:50,22525.7,,-0.313,,,0,0,1.8123
120,20-01-2023 22:34:55,22612.21,,-0.313,,,0,0,1.8123
121,20-01-2023 22:38:02,22635.57,,-0.365,,,0,0,1.8123
122,20-01-2023 22:41:07,22617.56,,-0.365,,,0,0,1.8123
123,20-01-2023 22:44:12,22613.36,,-0.313,,,0,0,1.8123
124,20-01-2023 22:47:16,22660.99,PAXG,-0.366,SELL,1908,19.08,-0.0624,1.7499
125,20-01-2023 22:50:24,22598.19,GBP,0.081,BUY,1.24,0.0124,-0.01,1.7399
126,20-01-2023 22:53:32,22598.99,,0,,,0,0,1.7399
127,20-01-2023 22:56:39,22614.29,,0,,,0,0,1.7399
128,20-01-2023 22:59:46,22584.54,,0.081,,,0,0,1.7399
129,20-01-2023 23:02:52,22608.92,,0.161,,,0,0,1.7399
130,20-01-2023 23:05:57,22646,,0.242,,,0,0,1.7399
131,20-01-2023 23:09:03,22597.25,GBP,0.162,SELL,1.24,0.0124,-0.01,1.7299
132,20-01-2023 23:12:09,22639.77,,0,,,0,0,1.7299
133,20-01-2023 23:15:14,22644.37,,0,,,0,0,1.7299
134,20-01-2023 23:18:22,22666.01,,0,,,0,0,1.7299
135,20-01-2023 23:21:30,22694.7,,0,,,0,0,1.7299
136,20-01-2023 23:24:40,22615.76,BUSD,0,BUY,0.9999,0.01,-0.01,1.7199
137,20-01-2023 23:27:48,22671.61,,0,,,0,0,1.7199
138,20-01-2023 23:30:55,22641.44,BUSD,-0.02,SELL,0.9998,0.01,-0.02,1.6999
139,20-01-2023 23:34:03,22628.42,GHST,-0.294,BUY,1.019,0.0102,-0.01,1.6899
140,20-01-2023 23:37:10,22603.48,GHST,-0.587,SELL,1.016,0.0102,-0.3044,1.3855
141,20-01-2023 23:40:18,22654.63,,0,,,0,0,1.3855
142,20-01-2023 23:43:23,22643.55,EUR,0.157,BUY,1.0847,0.0108,-0.01,1.3755
143,20-01-2023 23:46:31,22644,,0.157,,,0,0,1.3755
144,20-01-2023 23:49:35,22650.07,,0.166,,,0,0,1.3755
145,20-01-2023 23:52:44,22679.32,,0.166,,,0,0,1.3755
146,20-01-2023 23:55:50,22683.99,,0.166,,,0,0,1.3755
147,20-01-2023 23:58:56,22690.23,EUR,0.157,SELL,1.0847,0.0108,-0.01,1.3655
148,21-01-2023 00:02:01,22661.45,BEAM,-6.011,BUY,0.086,0.0009,-0.01,1.3555
149,21-01-2023 00:05:07,22645,,-4.972,,,0,0,1.3555
150,21-01-2023 00:08:12,22717.27,BEAM,-5.414,SELL,0.0856,0.0009,-0.4751,0.8804
151,21-01-2023 00:11:18,22613.19,PAXG,-0.522,BUY,1905,19.05,-0.01,0.8704
152,21-01-2023 00:14:25,22534.01,,-0.47,,,0,0,0.8704
153,21-01-2023 00:17:33,22481.66,PAXG,-0.574,SELL,1905,19.05,-0.01,0.8604
154,21-01-2023 00:20:41,22575.98,,0,,,0,0,0.8604
155,21-01-2023 00:23:46,22543.21,WAXP,-0.146,BUY,0.0685,0.0007,-0.01,0.8504
156,21-01-2023 00:26:52,22570.11,WAXP,-1.441,SELL,0.0684,0.0007,-0.156,0.6944
157,21-01-2023 00:29:58,22592.21,,0,,,0,0,0.6944
158,21-01-2023 00:33:05,22624.11,,0,,,0,0,0.6944
159,21-01-2023 00:36:16,22613.82,BUSD,-0.02,BUY,0.9999,0.01,-0.01,0.6844
160,21-01-2023 00:39:24,22611.36,,-0.01,,,0,0,0.6844
161,21-01-2023 00:42:31,22612.35,BUSD,-0.02,SELL,0.9998,0.01,-0.02,0.6644
162,21-01-2023 00:45:37,22632.02,,0,,,0,0,0.6644
163,21-01-2023 00:48:44,22603.03,GHST,-0.588,BUY,1.015,0.0101,-0.01,0.6544
164,21-01-2023 00:51:49,22606.72,GHST,-0.686,SELL,1.014,0.0101,-0.1085,0.5459
165,21-01-2023 00:54:57,22606.39,NEXO,0,BUY,0.82,0.0082,-0.01,0.5359
166,21-01-2023 00:58:03,22595.47,NEXO,1.236,SELL,0.819,0.0082,-0.132,0.4039
167,21-01-2023 01:01:09,22605.85,,0,,,0,0,0.4039
168,21-01-2023 01:04:17,22602.47,BEAM,-5.072,BUY,0.0861,0.0009,-0.01,0.3939
169,21-01-2023 01:07:25,22609.64,BEAM,-5.74,SELL,0.0854,0.0009,-0.823,-0.4291
170,21-01-2023 01:10:33,22578.06,PAXG,-0.469,BUY,1908,19.08,-0.01,-0.4391
171,21-01-2023 01:13:40,22583.2,PAXG,-0.418,SELL,1907,19.07,-0.0624,-0.5015
172,21-01-2023 01:16:47,22586.73,,0,,,0,0,-0.5015
173,21-01-2023 01:19:56,22568.36,GBP,0.081,BUY,1.24,0.0124,-0.01,-0.5115
174,21-01-2023 01:23:03,22596.78,,0.242,,,0,0,-0.5115
175,21-01-2023 01:26:08,22609.65,,0.242,,,0,0,-0.5115
176,21-01-2023 01:29:15,22589.02,,0.242,,,0,0,-0.5115
177,21-01-2023 01:32:22,22604.81,,0.242,,,0,0,-0.5115
178,21-01-2023 01:35:28,22603.14,,0.242,,,0,0,-0.5115
179,21-01-2023 01:38:33,22601.86,,0.242,,,0,0,-0.5115
180,21-01-2023 01:41:39,22606.92,GBP,0.081,SELL,1.24,0.0124,-0.01,-0.5215
181,21-01-2023 01:44:45,22589.13,VOXEL,-1.023,BUY,0.2225,0.0022,-0.01,-0.5315
182,21-01-2023 01:47:50,22586.6,,1.09,,,0,0,-0.5315
183,21-01-2023 01:50:57,22565.8,VOXEL,1.739,SELL,0.2223,0.0022,-0.0999,-0.6314
184,21-01-2023 01:54:03,22577.25,,0,,,0,0,-0.6314
185,21-01-2023 01:57:09,22573.11,WAXP,-1.578,BUY,0.0686,0.0007,-0.01,-0.6414
186,21-01-2023 02:00:18,22575.13,WAXP,-2.146,SELL,0.0684,0.0007,-0.3015,-0.9429
187,21-01-2023 02:03:22,22593.8,,0,,,0,0,-0.9429
188,21-01-2023 02:06:27,22597.72,,0,,,0,0,-0.9429
189,21-01-2023 02:09:33,22615.41,,0,,,0,0,-0.9429
190,21-01-2023 02:12:39,22607.94,GHST,-1.453,BUY,1.017,0.0102,-0.01,-0.9529
191,21-01-2023 02:15:48,22611.01,,-1.358,,,0,0,-0.9529
192,21-01-2023 02:18:54,22612.1,,-1.453,,,0,0,-0.9529
193,21-01-2023 02:22:00,22615.26,GHST,-1.743,SELL,1.015,0.0101,-0.2067,-1.1596
194,21-01-2023 02:25:08,22614.44,BEAM,-7.158,BUY,0.0856,0.0009,-0.01,-1.1696
195,21-01-2023 02:28:13,22620.04,,-7.042,,,0,0,-1.1696
196,21-01-2023 02:31:17,22619.28,,-6.732,,,0,0,-1.1696
197,21-01-2023 02:34:25,22602.78,BEAM,-6.848,SELL,0.0857,0.0009,0.1068,-1.0627
198,21-01-2023 02:37:32,22600.44,PAXG,-0.469,BUY,1908,19.08,-0.01,-1.0727
199,21-01-2023 02:40:37,22580,PAXG,-0.522,SELL,1907,19.07,-0.0624,-1.1352
200,21-01-2023 02:43:42,22592.87,,0,,,0,0,-1.1352
201,21-01-2023 02:46:47,22581.48,FIS,-0.688,BUY,0.4761,0.0048,-0.01,-1.1452
202,21-01-2023 02:49:56,22522.1,,-0.167,,,0,0,-1.1452
203,21-01-2023 02:53:01,22552.49,FIS,-0.586,SELL,0.4754,0.0048,-0.157,-1.3022
204,21-01-2023 02:56:06,22549.91,BUSD,-0.02,BUY,0.9998,0.01,-0.01,-1.3122
205,21-01-2023 02:59:13,22539.16,BUSD,-0.03,SELL,0.9997,0.01,-0.02,-1.3322
206,21-01-2023 03:02:20,22551.33,,0,,,0,0,-1.3322
207,21-01-2023 03:05:28,22548.59,WAXP,-9.163,BUY,0.0684,0.0007,-0.01,-1.3422
208,21-01-2023 03:08:35,22558.01,,-9.392,,,0,0,-1.3422
209,21-01-2023 03:11:42,22529.35,WAXP,-8.812,SELL,0.0683,0.0007,-0.1562,-1.4984
210,21-01-2023 03:14:50,22507.42,VOXEL,-1.35,BUY,0.2193,0.0022,-0.01,-1.5084
211,21-01-2023 03:17:57,22540.52,,-1.741,,,0,0,-1.5084
212,21-01-2023 03:21:04,22541.65,,-1.078,,,0,0,-1.5084
213,21-01-2023 03:24:10,22556.81,,-0.766,,,0,0,-1.5084
214,21-01-2023 03:27:18,22553.74,,-0.855,,,0,0,-1.5084
215,21-01-2023 03:30:26,22559.19,VOXEL,-0.497,SELL,0.2202,0.0022,0.4004,-1.108
216,21-01-2023 03:33:36,22537.77,BEAM,-6.863,BUY,0.0855,0.0009,-0.01,-1.118
217,21-01-2023 03:36:43,22556.73,BEAM,-6.769,SELL,0.0854,0.0009,-0.127,-1.2449
218,21-01-2023 03:39:53,22556.17,GHST,-0.49,BUY,1.016,0.0102,-0.01,-1.2549
219,21-01-2023 03:42:57,22558.09,,-0.294,,,0,0,-1.2549
220,21-01-2023 03:46:04,22558.06,,-0.196,,,0,0,-1.2549
221,21-01-2023 03:49:11,22549.13,,-0.294,,,0,0,-1.2549
222,21-01-2023 03:52:17,22545.19,,0.196,,,0,0,-1.2549
223,21-01-2023 03:55:24,22551.61,,0.393,,,0,0,-1.2549
224,21-01-2023 03:58:31,22548.44,GHST,0.196,SELL,1.02,0.0102,0.3837,-0.8712
225,21-01-2023 04:01:38,22555.94,,0,,,0,0,-0.8712
226,21-01-2023 04:04:44,22528.83,FIS,-0.397,BUY,0.4762,0.0048,-0.01,-0.8812
227,21-01-2023 04:07:51,22547.69,,-0.501,,,0,0,-0.8812
228,21-01-2023 04:10:58,22555.7,FIS,-1.044,SELL,0.474,0.0047,-0.472,-1.3532
229,21-01-2023 04:14:02,22566.32,,0,,,0,0,-1.3532
230,21-01-2023 04:17:08,22575.78,,0,,,0,0,-1.3532
231,21-01-2023 04:20:14,22578.41,,0,,,0,0,-1.3532
232,21-01-2023 04:23:21,22599.27,,0,,,0,0,-1.3532
233,21-01-2023 04:26:28,22609.64,,0,,,0,0,-1.3532
234,21-01-2023 04:29:35,22610.26,,0,,,0,0,-1.3532
235,21-01-2023 04:32:44,22611.38,,0,,,0,0,-1.3532
236,21-01-2023 04:35:50,22608.5,PAXG,-0.052,BUY,1910,19.1,-0.01,-1.3632
237,21-01-2023 04:38:58,22615.7,,0,,,0,0,-1.3632
238,21-01-2023 04:42:04,22639.7,PAXG,0,SELL,1909,19.09,-0.0624,-1.4256
239,21-01-2023 04:45:10,22629.65,WAXP,-8.245,BUY,0.069,0.0007,-0.01,-1.4356
240,21-01-2023 04:48:17,22607.26,WAXP,-8.621,SELL,0.0689,0.0007,-0.1549,-1.5905
241,21-01-2023 04:51:25,22626.95,,0,,,0,0,-1.5905
242,21-01-2023 04:54:33,22598.05,BUSD,-0.02,BUY,0.9997,0.01,-0.01,-1.6005
243,21-01-2023 04:57:41,22584.29,,-0.02,,,0,0,-1.6005
244,21-01-2023 05:00:45,22598.99,,-0.02,,,0,0,-1.6005
245,21-01-2023 05:03:50,22602.71,,-0.01,,,0,0,-1.6005
246,21-01-2023 05:06:57,22589.02,BUSD,-0.02,SELL,0.9997,0.01,-0.01,-1.6105
247,21-01-2023 05:10:03,22586.08,BEAM,-5.286,BUY,0.086,0.0009,-0.01,-1.6205
248,21-01-2023 05:13:11,22585.11,,-5.391,,,0,0,-1.6205
249,21-01-2023 05:16:17,22574.92,BEAM,-5.292,SELL,0.0859,0.0009,-0.1263,-1.7468
250,21-01-2023 05:19:26,22581.64,,0,,,0,0,-1.7468
251,21-01-2023 05:22:34,22578.25,EUR,0.24,BUY,1.0854,0.0109,-0.01,-1.7568
252,21-01-2023 05:25:42,22607.87,,0.249,,,0,0,-1.7568
253,21-01-2023 05:28:48,22611.5,,0.249,,,0,0,-1.7568
254,21-01-2023 05:31:54,22603.24,,0.24,,,0,0,-1.7568
255,21-01-2023 05:35:01,22592.31,,0.24,,,0,0,-1.7568
256,21-01-2023 05:38:09,22588.59,,0.24,,,0,0,-1.7568
257,21-01-2023 05:41:13,22584.54,,0.24,,,0,0,-1.7568
258,21-01-2023 05:44:17,22594.97,,0.212,,,0,0,-1.7568
259,21-01-2023 05:47:22,22586.82,,0.212,,,0,0,-1.7568
260,21-01-2023 05:50:27,22580.48,EUR,0.194,SELL,1.0853,0.0109,-0.0192,-1.776
261,21-01-2023 05:53:34,22578.9,GBP,0.243,BUY,1.24,0.0124,-0.01,-1.786
262,21-01-2023 05:56:42,22577.39,,0.324,,,0,0,-1.786
263,21-01-2023 05:59:46,22574.42,,0.324,,,0,0,-1.786
264,21-01-2023 06:02:52,22559.63,,0.323,,,0,0,-1.786
265,21-01-2023 06:05:58,22564.95,,0.242,,,0,0,-1.786
266,21-01-2023 06:09:06,22577.55,,0.161,,,0,0,-1.786
267,21-01-2023 06:12:11,22573.77,,0.161,,,0,0,-1.786
268,21-01-2023 06:15:19,22593.19,,0.161,,,0,0,-1.786
269,21-01-2023 06:18:27,22596.7,,0.161,,,0,0,-1.786
270,21-01-2023 06:21:32,22591.73,,0.161,,,0,0,-1.786
271,21-01-2023 06:24:37,22594.32,,0.161,,,0,0,-1.786
272,21-01-2023 06:27:43,22605.3,GBP,0.081,SELL,1.24,0.0124,-0.01,-1.796
273,21-01-2023 06:30:49,22597.17,DATA,-3.905,BUY,0.0384,0.0004,-0.01,-1.806
274,21-01-2023 06:33:57,22599.57,,-3.735,,,0,0,-1.806
275,21-01-2023 06:37:03,22595.29,DATA,-3.329,SELL,0.0383,0.0004,-0.1663,-1.9723
276,21-01-2023 06:40:09,22607.4,,0,,,0,0,-1.9723
277,21-01-2023 06:43:13,22609.89,,0,,,0,0,-1.9723
278,21-01-2023 06:46:18,22603.36,WAXP,-6.036,BUY,0.0685,0.0007,-0.01,-1.9823
279,21-01-2023 06:49:24,22595.89,,-6.036,,,0,0,-1.9823
280,21-01-2023 06:52:31,22613.71,WAXP,-5.923,SELL,0.0683,0.0007,-0.302,-2.2843
281,21-01-2023 06:55:37,22618.13,,0,,,0,0,-2.2843
282,21-01-2023 06:58:43,22617.81,PAXG,-0.157,BUY,1907,19.07,-0.01,-2.2943
283,21-01-2023 07:01:48,22612.6,PAXG,-0.314,SELL,1904,19.04,-0.1673,-2.4616
284,21-01-2023 07:04:55,22613.97,,0,,,0,0,-2.4616
285,21-01-2023 07:08:00,22616.09,,0,,,0,0,-2.4616
286,21-01-2023 07:11:05,22619.59,,0,,,0,0,-2.4616
287,21-01-2023 07:14:10,22621.98,,0,,,0,0,-2.4616
288,21-01-2023 07:17:18,22626.24,,0,,,0,0,-2.4616
289,21-01-2023 07:20:24,22626.09,BUSD,-0.02,BUY,0.9997,0.01,-0.01,-2.4716
290,21-01-2023 07:23:30,22648.81,,-0.02,,,0,0,-2.4716
291,21-01-2023 07:26:36,22648.67,,-0.02,,,0,0,-2.4716
292,21-01-2023 07:29:41,22632.53,,-0.03,,,0,0,-2.4716
293,21-01-2023 07:32:45,22620.74,,-0.02,,,0,0,-2.4716
294,21-01-2023 07:35:53,22617.58,,-0.01,,,0,0,-2.4716
295,21-01-2023 07:39:00,22625.98,,-0.02,,,0,0,-2.4716
296,21-01-2023 07:42:05,22639.62,,-0.01,,,0,0,-2.4716
297,21-01-2023 07:45:10,22647.48,,-0.02,,,0,0,-2.4716
298,21-01-2023 07:48:17,22643.64,BUSD,-0.02,SELL,0.9997,0.01,-0.01,-2.4816
299,21-01-2023 07:51:23,22644.38,,0,,,0,0,-2.4816
300,21-01-2023 07:54:29,22621.6,AUD,0.115,BUY,0.6947,0.0069,-0.01,-2.4916
301,21-01-2023 07:57:34,22643.98,,0.101,,,0,0,-2.4916
302,21-01-2023 08:00:42,22631.82,AUD,0.072,SELL,0.6947,0.0069,-0.01,-2.5016
303,21-01-2023 08:03:48,22651.45,,0,,,0,0,-2.5016
304,21-01-2023 08:06:55,22674.14,,0,,,0,0,-2.5016
305,21-01-2023 08:10:03,22696.95,,0,,,0,0,-2.5016
306,21-01-2023 08:13:10,22730.71,,0,,,0,0,-2.5016
307,21-01-2023 08:16:20,22713.67,EUR,0.018,BUY,1.0851,0.0109,-0.01,-2.5116
308,21-01-2023 08:19:27,22718.42,,0.065,,,0,0,-2.5116
309,21-01-2023 08:22:34,22691.58,EUR,0.037,SELL,1.085,0.0109,-0.0192,-2.5308
310,21-01-2023 08:25:40,22681.04,GBP,0.243,BUY,1.24,0.0124,-0.01,-2.5408
311,21-01-2023 08:28:47,22678.48,,0.243,,,0,0,-2.5408
312,21-01-2023 08:31:53,22699.93,,0.323,,,0,0,-2.5408
313,21-01-2023 08:35:02,22698.94,GBP,0.324,SELL,1.24,0.0124,-0.01,-2.5508
314,21-01-2023 08:38:09,22739.74,,0,,,0,0,-2.5508
315,21-01-2023 08:41:16,22725.85,WAXP,-7.796,BUY,0.0686,0.0007,-0.01,-2.5608
316,21-01-2023 08:44:22,22750.7,,-8.4,,,0,0,-2.5608
317,21-01-2023 08:47:28,22746.92,WAXP,-9.618,SELL,0.0686,0.0007,-0.01,-2.5708
318,21-01-2023 08:50:33,22730.5,PAXG,-0.052,BUY,1910,19.1,-0.01,-2.5808
319,21-01-2023 08:53:39,22713.52,PAXG,-0.157,SELL,1908,19.08,-0.1147,-2.6955
320,21-01-2023 08:56:46,22721.4,,0,,,0,0,-2.6955
321,21-01-2023 08:59:51,22706.06,BEAM,-0.461,BUY,0.0864,0.0009,-0.01,-2.7055
322,21-01-2023 09:02:58,22715.86,BEAM,-0.346,SELL,0.0863,0.0009,-0.1257,-2.8313
323,21-01-2023 09:06:05,22717,,0,,,0,0,-2.8313
324,21-01-2023 09:09:12,22734.79,,0,,,0,0,-2.8313
325,21-01-2023 09:12:19,22740.4,,0,,,0,0,-2.8313
326,21-01-2023 09:15:24,22751.97,,0,,,0,0,-2.8313
