Count,Date,BTC / USDT price,Token name,24h price change %,Trade,Trade price,Comission,Profit %,Profit total %
49,20-01-2023 18:54:12,21390.06,,-2.146,,,0,0,1.1314
50,20-01-2023 18:57:20,21374.23,GHST,-2.244,SELL,1.002,0.01,-0.1097,1.0217
51,20-01-2023 19:00:24,21388.91,,0,,,0,0,1.0217
52,20-01-2023 19:03:30,21364.95,KAVA,-2.495,BUY,1.016,0.0102,-0.01,1.0117
53,20-01-2023 19:06:38,21392.41,,-2.117,,,0,0,1.0117
54,20-01-2023 19:09:44,21383.36,,-2.207,,,0,0,1.0117
55,20-01-2023 19:12:51,21393.06,,-2.299,,,0,0,1.0117
56,20-01-2023 19:15:57,21389.23,KAVA,-2.961,SELL,1.016,0.0102,-0.01,1.0017
57,20-01-2023 19:19:05,21367.21,BEAM,-4.442,BUY,0.0839,0.0008,-0.01,0.9917
58,20-01-2023 19:22:09,21376.31,,-4.875,,,0,0,0.9917
59,20-01-2023 19:25:16,21400,,-4.864,,,0,0,0.9917
60,20-01-2023 19:28:20,21382.18,,-4.757,,,0,0,0.9917
61,20-01-2023 19:31:27,21376.66,,-5.186,,,0,0,0.9917
62,20-01-2023 19:34:32,21373.36,,-4.638,,,0,0,0.9917
63,20-01-2023 19:37:39,21393.67,,-4.73,,,0,0,0.9917
64,20-01-2023 19:40:45,21400.3,BEAM,-3.977,SELL,0.0845,0.0008,0.7051,1.6968
65,20-01-2023 19:43:52,21414.33,,0,,,0,0,1.6968
66,20-01-2023 19:47:02,21384.89,ACH,-2.404,BUY,0.011,0.0001,-0.01,1.6868
67,20-01-2023 19:50:09,21421.07,ACH,-1.97,SELL,0.0109,0.0001,-0.1012,1.5856
68,20-01-2023 19:53:17,21450.4,,0,,,0,0,1.5856
69,20-01-2023 19:56:23,21474.3,,0,,,0,0,1.5856
70,20-01-2023 19:59:27,21486.71,,0,,,0,0,1.5856
71,20-01-2023 20:02:33,21586.87,,0,,,0,0,1.5856
72,20-01-2023 20:05:40,21879.5,,0,,,0,0,1.5856
73,20-01-2023 20:08:48,21879.89,,0,,,0,0,1.5856
74,20-01-2023 20:11:55,21886.65,,0,,,0,0,1.5856
75,20-01-2023 20:15:01,21850.38,GHST,-1.272,BUY,1.009,0.0101,-0.01,1.5756
76,20-01-2023 20:18:07,21868.8,GHST,-1.754,SELL,1.008,0.0101,-0.1091,1.4665
77,20-01-2023 20:21:13,21884.08,,0,,,0,0,1.4665
78,20-01-2023 20:24:19,21887.61,,0,,,0,0,1.4665
79,20-01-2023 20:27:24,21841.6,KAVA,-2.654,BUY,1.027,0.0103,-0.01,1.4565
80,20-01-2023 20:30:30,21871.36,,-2.188,,,0,0,1.4565
81,20-01-2023 20:33:37,21877.9,,-2,,,0,0,1.4565
82,20-01-2023 20:36:41,21947.3,,-1.714,,,0,0,1.4565
83,20-01-2023 20:39:47,22128.83,,-1.335,,,0,0,1.4565
84,20-01-2023 20:42:54,22133.21,KAVA,-1.525,SELL,1.033,0.0103,0.5742,2.0307
85,20-01-2023 20:46:03,22087.63,BEAM,-4.961,BUY,0.0843,0.0008,-0.01,2.0207
86,20-01-2023 20:49:09,22157.37,,-5.246,,,0,0,2.0207
87,20-01-2023 20:52:14,22165.56,,-5.234,,,0,0,2.0207
88,20-01-2023 20:55:20,22239.15,,-3.829,,,0,0,2.0207
89,20-01-2023 20:58:26,22201.38,,-4.688,,,0,0,2.0207
90,20-01-2023 21:01:30,22260.3,,-3.933,,,0,0,2.0207
91,20-01-2023 21:04:37,22291.15,,-3.82,,,0,0,2.0207
92,20-01-2023 21:07:42,22332.07,,-3.044,,,0,0,2.0207
93,20-01-2023 21:10:49,22312.04,,-3.037,,,0,0,2.0207
94,20-01-2023 21:13:57,22266.38,BEAM,-3.816,SELL,0.0857,0.0009,1.6507,3.6714
95,20-01-2023 21:17:05,22290.97,,0,,,0,0,3.6714
96,20-01-2023 21:20:12,22259.91,PAXG,-0.052,BUY,1911,19.11,-0.01,3.6614
97,20-01-2023 21:23:17,22279.55,,0.052,,,0,0,3.6614
98,20-01-2023 21:26:23,22250.76,PAXG,-0.052,SELL,1911,19.11,-0.01,3.6514
99,20-01-2023 21:29:30,22265.85,,0,,,0,0,3.6514
100,20-01-2023 21:32:36,22274.08,,0,,,0,0,3.6514
101,20-01-2023 21:35:40,22307.53,,0,,,0,0,3.6514
102,20-01-2023 21:38:47,22312.31,,0,,,0,0,3.6514
103,20-01-2023 21:41:53,22292.91,GHST,-0.977,BUY,1.014,0.0101,-0.01,3.6414
104,20-01-2023 21:45:01,22327.86,,-0.977,,,0,0,3.6414
105,20-01-2023 21:48:10,22296.05,,-0.686,,,0,0,3.6414
106,20-01-2023 21:51:15,22306.76,,-0.588,,,0,0,3.6414
107,20-01-2023 21:54:21,22328.78,GHST,-0.881,SELL,1.012,0.0101,-0.2072,3.4342
108,20-01-2023 21:57:28,22353.77,,0,,,0,0,3.4342
109,20-01-2023 22:00:35,22337.27,VOXEL,-0.779,BUY,0.2166,0.0022,-0.01,3.4242
110,20-01-2023 22:03:44,22337.43,VOXEL,3.344,SELL,0.2163,0.0022,-0.1485,3.2757
111,20-01-2023 22:06:48,22362,,0,,,0,0,3.2757
112,20-01-2023 22:09:54,22375.34,,0,,,0,0,3.2757
113,20-01-2023 22:13:00,22408.52,,0,,,0,0,3.2757
114,20-01-2023 22:16:07,22413.27,,0,,,0,0,3.2757
115,20-01-2023 22:19:13,22471.88,,0,,,0,0,3.2757
116,20-01-2023 22:22:18,22603.69,,0,,,0,0,3.2757
117,20-01-2023 22:25:25,22612.73,,0,,,0,0,3.2757
118,20-01-2023 22:28:33,22552.53,BEAM,-8.798,BUY,0.085,0.0009,-0.01,3.2657
119,20-01-2023 22:31:40,22531.35,,-7.809,,,0,0,3.2657
120,20-01-2023 22:34:48,22612.69,,-8.207,,,0,0,3.2657
121,20-01-2023 22:37:54,22635.71,,-7.359,,,0,0,3.2657
122,20-01-2023 22:41:01,22626.53,BEAM,-8.955,SELL,0.0854,0.0009,0.4606,3.7263
123,20-01-2023 22:44:09,22610.9,PAXG,-0.313,BUY,1910,19.1,-0.01,3.7163
124,20-01-2023 22:47:17,22676.59,PAXG,-0.366,SELL,1908,19.08,-0.1147,3.6016
125,20-01-2023 22:50:22,22595.92,GHST,-1.076,BUY,1.011,0.0101,-0.01,3.5916
126,20-01-2023 22:53:28,22606.54,,-0.978,,,0,0,3.5916
127,20-01-2023 22:56:32,22615.76,,-0.783,,,0,0,3.5916
128,20-01-2023 22:59:38,22582.93,,-0.783,,,0,0,3.5916
129,20-01-2023 23:02:44,22610.02,,-0.588,,,0,0,3.5916
130,20-01-2023 23:05:50,22643.11,,-0.88,,,0,0,3.5916
131,20-01-2023 23:08:54,22595.65,GHST,-0.978,SELL,1.013,0.0101,0.1878,3.7794
132,20-01-2023 23:12:01,22636.12,,0,,,0,0,3.7794
133,20-01-2023 23:15:06,22646.03,,0,,,0,0,3.7794
134,20-01-2023 23:18:11,22663.06,,0,,,0,0,3.7794
135,20-01-2023 23:21:16,22698.78,,0,,,0,0,3.7794
136,20-01-2023 23:24:21,22617.83,VOXEL,-0.917,BUY,0.2161,0.0022,-0.01,3.7694
137,20-01-2023 23:27:25,22665.96,,-0.414,,,0,0,3.7694
138,20-01-2023 23:30:30,22651.91,,1.014,,,0,0,3.7694
139,20-01-2023 23:33:35,22634.26,VOXEL,0.23,SELL,0.2176,0.0022,0.6841,4.4535
140,20-01-2023 23:36:43,22597.87,BEAM,-7.375,BUY,0.0854,0.0009,-0.01,4.4435
141,20-01-2023 23:39:51,22642.98,BEAM,-6.681,SELL,0.0852,0.0009,-0.2442,4.1993
142,20-01-2023 23:42:59,22653.54,,0,,,0,0,4.1993
143,20-01-2023 23:46:07,22657.35,,0,,,0,0,4.1993
144,20-01-2023 23:49:15,22657.51,,0,,,0,0,4.1993
145,20-01-2023 23:52:26,22681.06,,0,,,0,0,4.1993
146,20-01-2023 23:55:31,22680.13,PAXG,-0.574,BUY,1904,19.04,-0.01,4.1893
147,20-01-2023 23:58:38,22689.59,,-0.522,,,0,0,4.1893
148,21-01-2023 00:01:44,22672.81,,-0.47,,,0,0,4.1893
149,21-01-2023 00:04:52,22642.23,,-0.418,,,0,0,4.1893
150,21-01-2023 00:07:57,22734,,-0.366,,,0,0,4.1893
151,21-01-2023 00:11:05,22617.62,PAXG,-0.522,SELL,1905,19.05,0.0425,4.2318
152,21-01-2023 00:14:17,22521.71,GHST,-0.392,BUY,1.016,0.0102,-0.01,4.2218
153,21-01-2023 00:17:25,22484.79,GHST,-0.49,SELL,1.015,0.0101,-0.1084,4.1134
154,21-01-2023 00:20:32,22565.12,,0,,,0,0,4.1134
155,21-01-2023 00:23:42,22546.43,BUSD,-0.02,BUY,0.9998,0.01,-0.01,4.1034
156,21-01-2023 00:26:49,22571.99,,-0.02,,,0,0,4.1034
157,21-01-2023 00:29:55,22594.18,,-0.02,,,0,0,4.1034
158,21-01-2023 00:32:59,22623.2,,-0.01,,,0,0,4.1034
159,21-01-2023 00:36:04,22632.19,BUSD,-0.03,SELL,0.9998,0.01,-0.01,4.0934
160,21-01-2023 00:39:10,22613.76,BEAM,-6.367,BUY,0.0853,0.0009,-0.01,4.0834
161,21-01-2023 00:42:15,22603.8,,-6.037,,,0,0,4.0834
162,21-01-2023 00:45:21,22635.22,,-5.495,,,0,0,4.0834
163,21-01-2023 00:48:25,22608.33,,-4.967,,,0,0,4.0834
164,21-01-2023 00:51:32,22612.44,,-5.176,,,0,0,4.0834
165,21-01-2023 00:54:39,22606.99,BEAM,-5.286,SELL,0.086,0.0009,0.8106,4.894
166,21-01-2023 00:57:47,22608.83,,0,,,0,0,4.894
167,21-01-2023 01:00:54,22608.39,PAXG,-0.313,BUY,1908,19.08,-0.01,4.884
168,21-01-2023 01:03:59,22605.18,,-0.261,,,0,0,4.884
169,21-01-2023 01:07:03,22602.56,,-0.365,,,0,0,4.884
170,21-01-2023 01:10:09,22565.04,PAXG,-0.469,SELL,1908,19.08,-0.01,4.874
171,21-01-2023 01:13:15,22589.82,,0,,,0,0,4.874
172,21-01-2023 01:16:23,22592.41,,0,,,0,0,4.874
173,21-01-2023 01:19:30,22568.84,GHST,-0.392,BUY,1.017,0.0102,-0.01,4.864
174,21-01-2023 01:22:38,22597.23,GHST,-0.588,SELL,1.015,0.0101,-0.2067,4.6574
175,21-01-2023 01:25:44,22603.83,,0,,,0,0,4.6574
176,21-01-2023 01:28:51,22590.46,BUSD,-0.02,BUY,0.9998,0.01,-0.01,4.6474
177,21-01-2023 01:31:58,22598.21,,-0.02,,,0,0,4.6474
178,21-01-2023 01:35:06,22604.04,,-0.01,,,0,0,4.6474
179,21-01-2023 01:38:12,22599.29,,-0.02,,,0,0,4.6474
180,21-01-2023 01:41:18,22607.02,BUSD,-0.02,SELL,0.9998,0.01,-0.01,4.6374
181,21-01-2023 01:44:25,22590.31,BEAM,-7.096,BUY,0.0851,0.0009,-0.01,4.6274
182,21-01-2023 01:47:31,22583.1,BEAM,-7.314,SELL,0.0849,0.0008,-0.245,4.3824
183,21-01-2023 01:50:39,22566.91,WAXP,-0.725,BUY,0.0685,0.0007,-0.01,4.3724
184,21-01-2023 01:53:44,22576.97,,0,,,0,0,4.3724
185,21-01-2023 01:56:47,22576.1,,-1.578,,,0,0,4.3724
186,21-01-2023 01:59:52,22566.23,WAXP,-2.146,SELL,0.0684,0.0007,-0.156,4.2164
187,21-01-2023 02:02:59,22594.16,,0,,,0,0,4.2164
188,21-01-2023 02:06:04,22602.52,,0,,,0,0,4.2164
189,21-01-2023 02:09:11,22613.24,,0,,,0,0,4.2164
190,21-01-2023 02:12:20,22612.76,GHST,-1.453,BUY,1.017,0.0102,-0.01,4.2064
191,21-01-2023 02:15:26,22609.41,,-1.358,,,0,0,4.2064
192,21-01-2023 02:18:31,22614.66,,-1.453,,,0,0,4.2064
193,21-01-2023 02:21:36,22612.72,,-1.549,,,0,0,4.2064
194,21-01-2023 02:24:42,22614.34,,-1.549,,,0,0,4.2064
195,21-01-2023 02:27:47,22616.48,,-1.358,,,0,0,4.2064
196,21-01-2023 02:30:54,22618.85,,-1.358,,,0,0,4.2064
197,21-01-2023 02:34:00,22605.52,,-1.164,,,0,0,4.2064
198,21-01-2023 02:37:06,22598.63,,-1.164,,,0,0,4.2064
199,21-01-2023 02:40:10,22585.04,,-1.067,,,0,0,4.2064
200,21-01-2023 02:43:15,22586.51,,-0.778,,,0,0,4.2064
201,21-01-2023 02:46:21,22584.66,,-0.778,,,0,0,4.2064
202,21-01-2023 02:49:30,22529.54,,-0.778,,,0,0,4.2064
203,21-01-2023 02:52:34,22556.51,,-0.777,,,0,0,4.2064
204,21-01-2023 02:55:42,22550.5,,-0.777,,,0,0,4.2064
205,21-01-2023 02:58:50,22540.89,GHST,-0.682,SELL,1.02,0.0102,0.285,4.4914
206,21-01-2023 03:01:56,22552.54,,0,,,0,0,4.4914
207,21-01-2023 03:05:02,22540,FIS,-0.293,BUY,0.476,0.0048,-0.01,4.4814
208,21-01-2023 03:08:06,22561.36,FIS,-1.168,SELL,0.4738,0.0047,-0.4722,4.0092
209,21-01-2023 03:11:11,22530.1,BEAM,-7.283,BUY,0.0853,0.0009,-0.01,3.9992
210,21-01-2023 03:14:16,22511.45,BEAM,-7.096,SELL,0.0851,0.0009,-0.2445,3.7547
211,21-01-2023 03:17:20,22546.38,,0,,,0,0,3.7547
212,21-01-2023 03:20:26,22539.03,WAXP,-6.43,BUY,0.0684,0.0007,-0.01,3.7447
213,21-01-2023 03:23:30,22554,,-6.548,,,0,0,3.7447
214,21-01-2023 03:26:37,22554.28,,-6.531,,,0,0,3.7447
215,21-01-2023 03:29:44,22554.81,,-6.276,,,0,0,3.7447
216,21-01-2023 03:32:48,22546.56,,-6.901,,,0,0,3.7447
217,21-01-2023 03:35:53,22547.84,,-6.775,,,0,0,3.7447
218,21-01-2023 03:38:58,22544.56,WAXP,-7.162,SELL,0.0687,0.0007,0.4286,4.1733
219,21-01-2023 03:42:04,22559.67,,0,,,0,0,4.1733
220,21-01-2023 03:45:09,22564.89,,0,,,0,0,4.1733
221,21-01-2023 03:48:19,22549.45,VOXEL,-1.956,BUY,0.2206,0.0022,-0.01,4.1633
222,21-01-2023 03:51:24,22549.93,,-0.674,,,0,0,4.1633
223,21-01-2023 03:54:29,22542.58,VOXEL,-0.541,SELL,0.2208,0.0022,0.0807,4.244
224,21-01-2023 03:57:36,22548.64,,0,,,0,0,4.244
225,21-01-2023 04:00:40,22552.6,,0,,,0,0,4.244
226,21-01-2023 04:03:44,22527.69,FIS,-0.439,BUY,0.4761,0.0048,-0.01,4.234
227,21-01-2023 04:06:50,22548.02,,-0.46,,,0,0,4.234
228,21-01-2023 04:09:54,22556.51,FIS,-0.836,SELL,0.4747,0.0047,-0.3041,3.9299
229,21-01-2023 04:13:01,22555.8,BEAM,-5.379,BUY,0.0862,0.0009,-0.01,3.9199
230,21-01-2023 04:16:06,22566.29,BEAM,-5.805,SELL,0.086,0.0009,-0.242,3.6779
231,21-01-2023 04:19:11,22577.74,,0,,,0,0,3.6779
232,21-01-2023 04:22:17,22597.62,,0,,,0,0,3.6779
233,21-01-2023 04:25:22,22597.91,,0,,,0,0,3.6779
234,21-01-2023 04:28:29,22610.05,,0,,,0,0,3.6779
235,21-01-2023 04:31:36,22610.64,,0,,,0,0,3.6779
236,21-01-2023 04:34:44,22618.56,,0,,,0,0,3.6779
237,21-01-2023 04:37:50,22600.67,WAXP,-8.133,BUY,0.0689,0.0007,-0.01,3.6679
238,21-01-2023 04:40:57,22625.09,WAXP,-8.632,SELL,0.0688,0.0007,-0.1551,3.5128
239,21-01-2023 04:44:03,22628.85,,0,,,0,0,3.5128
240,21-01-2023 04:47:09,22610.44,PAXG,-0.052,BUY,1909,19.09,-0.01,3.5028
241,21-01-2023 04:50:16,22617.4,,0,,,0,0,3.5028
242,21-01-2023 04:53:22,22593.87,,0,,,0,0,3.5028
243,21-01-2023 04:56:29,22595.82,PAXG,0.052,SELL,1909,19.09,-0.01,3.4928
244,21-01-2023 04:59:36,22593.58,BUSD,-0.02,BUY,0.9998,0.01,-0.01,3.4828
245,21-01-2023 05:02:42,22599.34,BUSD,-0.03,SELL,0.9997,0.01,-0.02,3.4628
246,21-01-2023 05:05:50,22596.21,BEAM,-4.535,BUY,0.0863,0.0009,-0.01,3.4528
247,21-01-2023 05:08:58,22593.33,,-5.373,,,0,0,3.4528
248,21-01-2023 05:12:04,22570.78,BEAM,-5.396,SELL,0.0859,0.0009,-0.4735,2.9793
249,21-01-2023 05:15:09,22582.7,,0,,,0,0,2.9793
250,21-01-2023 05:18:15,22581.7,WAXP,-6.531,BUY,0.0687,0.0007,-0.01,2.9693
251,21-01-2023 05:21:21,22579.48,,-5.753,,,0,0,2.9693
252,21-01-2023 05:24:28,22598.07,WAXP,-6.276,SELL,0.0687,0.0007,-0.01,2.9593
253,21-01-2023 05:27:35,22610.25,,0,,,0,0,2.9593
254,21-01-2023 05:30:42,22610.81,,0,,,0,0,2.9593
255,21-01-2023 05:33:51,22592.9,EUR,0.24,BUY,1.0854,0.0109,-0.01,2.9493
256,21-01-2023 05:36:58,22591.77,,0.24,,,0,0,2.9493
257,21-01-2023 05:40:04,22583.44,,0.249,,,0,0,2.9493
258,21-01-2023 05:43:11,22592.45,,0.231,,,0,0,2.9493
259,21-01-2023 05:46:18,22586.44,,0.212,,,0,0,2.9493
260,21-01-2023 05:49:24,22585.53,,0.203,,,0,0,2.9493
261,21-01-2023 05:52:29,22579.28,EUR,0.194,SELL,1.0853,0.0109,-0.0192,2.93
262,21-01-2023 05:55:35,22566.99,BUSD,-0.02,BUY,0.9998,0.01,-0.01,2.92
263,21-01-2023 05:58:41,22568.06,BUSD,-0.03,SELL,0.9997,0.01,-0.02,2.9
264,21-01-2023 06:01:47,22569.39,,0,,,0,0,2.9
265,21-01-2023 06:04:53,22564.49,DATA,-3.41,BUY,0.0377,0.0004,-0.01,2.89
266,21-01-2023 06:07:57,22577.14,,-4.162,,,0,0,2.89
267,21-01-2023 06:11:04,22582.44,,-3.888,,,0,0,2.89
268,21-01-2023 06:14:09,22587.93,DATA,-5.691,SELL,0.0378,0.0004,0.282,3.1721
269,21-01-2023 06:17:17,22593.42,,0,,,0,0,3.1721
270,21-01-2023 06:20:23,22595.09,,0,,,0,0,3.1721
271,21-01-2023 06:23:31,22587.46,WAXP,-6.948,BUY,0.0683,0.0007,-0.01,3.1621
272,21-01-2023 06:26:38,22601.6,,-6.821,,,0,0,3.1621
273,21-01-2023 06:29:44,22605.75,,-6.557,,,0,0,3.1621
274,21-01-2023 06:32:49,22615.15,,-6.301,,,0,0,3.1621
275,21-01-2023 06:35:54,22589.22,,-6.685,,,0,0,3.1621
276,21-01-2023 06:38:58,22606.86,,-6.939,,,0,0,3.1621
277,21-01-2023 06:42:02,22600.32,,-6.036,,,0,0,3.1621
278,21-01-2023 06:45:10,22604.21,,-6.036,,,0,0,3.1621
279,21-01-2023 06:48:15,22614.46,,-6.036,,,0,0,3.1621
280,21-01-2023 06:51:20,22616,,-5.517,,,0,0,3.1621
281,21-01-2023 06:54:26,22618.92,,-5.387,,,0,0,3.1621
282,21-01-2023 06:57:32,22613.38,WAXP,-5.793,SELL,0.0683,0.0007,-0.01,3.1521
283,21-01-2023 07:00:37,22614.56,,0,,,0,0,3.1521
284,21-01-2023 07:03:43,22615.96,,0,,,0,0,3.1521
285,21-01-2023 07:06:51,22603.47,PAXG,-0.157,BUY,1906,19.06,-0.01,3.1421
286,21-01-2023 07:09:57,22625,,-0.209,,,0,0,3.1421
287,21-01-2023 07:13:04,22619.4,,-0.209,,,0,0,3.1421
288,21-01-2023 07:16:09,22626.81,,-0.157,,,0,0,3.1421
289,21-01-2023 07:19:16,22621.39,,-0.209,,,0,0,3.1421
290,21-01-2023 07:22:23,22634.33,PAXG,-0.262,SELL,1906,19.06,-0.01,3.1321
291,21-01-2023 07:25:30,22644.07,,0,,,0,0,3.1321
292,21-01-2023 07:28:38,22635.75,BUSD,-0.02,BUY,0.9998,0.01,-0.01,3.1221
293,21-01-2023 07:31:44,22619.67,,-0.01,,,0,0,3.1221
294,21-01-2023 07:34:49,22616.99,BUSD,-0.03,SELL,0.9997,0.01,-0.02,3.102
295,21-01-2023 07:37:57,22625.14,,0,,,0,0,3.102
296,21-01-2023 07:41:02,22632.32,,0,,,0,0,3.102
297,21-01-2023 07:44:08,22644.32,,0,,,0,0,3.102
298,21-01-2023 07:47:15,22634.57,DATA,-2.124,BUY,0.0378,0.0004,-0.01,3.092
299,21-01-2023 07:50:20,22648.97,DATA,-2.276,SELL,0.0378,0.0004,-0.0365,3.0556
300,21-01-2023 07:53:25,22620.96,WAXP,-3.244,BUY,0.0686,0.0007,-0.01,3.0456
301,21-01-2023 07:56:31,22642.28,,-3.103,,,0,0,3.0456
302,21-01-2023 07:59:37,22644.41,,-3.511,,,0,0,3.0456
303,21-01-2023 08:02:44,22648.09,,-3.782,,,0,0,3.0456
304,21-01-2023 08:05:48,22669.43,,-3.647,,,0,0,3.0456
305,21-01-2023 08:08:54,22696.01,WAXP,-3.922,SELL,0.0686,0.0007,-0.01,3.0356
306,21-01-2023 08:12:00,22713.25,,0,,,0,0,3.0356
307,21-01-2023 08:15:06,22740.18,,0,,,0,0,3.0356
308,21-01-2023 08:18:14,22727.45,PAXG,-0.157,BUY,1909,19.09,-0.01,3.0256
309,21-01-2023 08:21:20,22702.76,,-0.105,,,0,0,3.0256
310,21-01-2023 08:24:26,22694.67,,-0.052,,,0,0,3.0256
311,21-01-2023 08:27:31,22683.08,PAXG,-0.157,SELL,1909,19.09,-0.01,3.0156
312,21-01-2023 08:30:39,22673.5,BUSD,-0.02,BUY,0.9997,0.01,-0.01,3.0056
313,21-01-2023 08:33:43,22699.05,,-0.03,,,0,0,3.0056
314,21-01-2023 08:36:48,22722.25,,-0.02,,,0,0,3.0056
315,21-01-2023 08:39:54,22741.5,,-0.02,,,0,0,3.0056
316,21-01-2023 08:43:01,22750.73,,-0.03,,,0,0,3.0056
317,21-01-2023 08:46:06,22755.26,,-0.03,,,0,0,3.0056
318,21-01-2023 08:49:12,22748.1,,-0.02,,,0,0,3.0056
319,21-01-2023 08:52:17,22710.02,,-0.03,,,0,0,3.0056
320,21-01-2023 08:55:22,22732.21,,-0.01,,,0,0,3.0056
321,21-01-2023 08:58:28,22702.1,,-0.02,,,0,0,3.0056
322,21-01-2023 09:01:35,22692.09,BUSD,-0.02,SELL,0.9997,0.01,-0.01,2.9956
323,21-01-2023 09:04:42,22726.14,,0,,,0,0,2.9956
324,21-01-2023 09:07:47,22727.54,,0,,,0,0,2.9956
325,21-01-2023 09:10:53,22746.82,,0,,,0,0,2.9956
326,21-01-2023 09:14:00,22747.89,,0,,,0,0,2.9956
327,21-01-2023 09:17:08,22742.99,EUR,0.092,BUY,1.0849,0.0108,-0.01,2.9856
328,21-01-2023 09:20:13,22739.17,,0.046,,,0,0,2.9856
329,21-01-2023 09:23:20,22734.42,,0.046,,,0,0,2.9856
330,21-01-2023 09:26:27,22726.31,EUR,0.083,SELL,1.0848,0.0108,-0.0192,2.9664
331,21-01-2023 09:29:35,22733.25,,0,,,0,0,2.9664
332,21-01-2023 09:32:43,22744.83,,0,,,0,0,2.9664
333,21-01-2023 09:35:49,22751.82,,0,,,0,0,2.9664
334,21-01-2023 09:38:57,22763.85,,0,,,0,0,2.9664
335,21-01-2023 09:42:03,22773.4,,0,,,0,0,2.9664
336,21-01-2023 09:45:10,22821.95,,0,,,0,0,2.9664
337,21-01-2023 09:48:14,22842.59,,0,,,0,0,2.9664
338,21-01-2023 09:51:20,22881.44,,0,,,0,0,2.9664
