Count,Date,BTC / USDT price,Token name,24h price change %,Trade,Trade price,Comission,Profit %,Profit total %
160,21-01-2023 00:39:09,22613.43,DYDX,27.328,BUY,1.682,0.0168,-0.01,-5.0321
161,21-01-2023 00:42:15,22603.26,DYDX,27.584,SELL,1.679,0.0168,-0.1884,-5.2205
162,21-01-2023 00:45:20,22635.57,,0,,,0,0,-5.2205
163,21-01-2023 00:48:27,22607.96,PNT,24.799,BUY,0.1867,0.0019,-0.01,-5.2305
164,21-01-2023 00:51:35,22610.91,,25.201,,,0,0,-5.2305
165,21-01-2023 00:54:43,22613.46,,25.518,,,0,0,-5.2305
166,21-01-2023 00:57:50,22594.86,PNT,25.184,SELL,0.1874,0.0019,0.3649,-4.8655
167,21-01-2023 01:00:55,22604.72,,0,,,0,0,-4.8655
168,21-01-2023 01:04:04,22604.93,,0,,,0,0,-4.8655
169,21-01-2023 01:07:12,22608.54,,0,,,0,0,-4.8655
170,21-01-2023 01:10:20,22581.9,SKL,34.77,BUY,0.0369,0.0004,-0.01,-4.8755
171,21-01-2023 01:13:27,22583.23,SKL,33.625,SELL,0.0366,0.0004,-0.823,-5.6986
172,21-01-2023 01:16:34,22593.51,,0,,,0,0,-5.6986
173,21-01-2023 01:19:40,22565.32,HOOK,33.756,BUY,2.11,0.0211,-0.01,-5.7086
174,21-01-2023 01:22:45,22595.74,,34.03,,,0,0,-5.7086
175,21-01-2023 01:25:53,22601.29,HOOK,32.678,SELL,2.1052,0.0211,-0.2375,-5.946
176,21-01-2023 01:28:59,22583.97,APT,38.456,BUY,11.1832,0.1118,-0.01,-5.956
177,21-01-2023 01:32:05,22597.27,,39.218,,,0,0,-5.956
178,21-01-2023 01:35:12,22608.59,,38.281,,,0,0,-5.956
179,21-01-2023 01:38:19,22600.86,APT,38.36,SELL,11.2693,0.1127,0.7599,-5.1961
180,21-01-2023 01:41:25,22608.15,,0,,,0,0,-5.1961
181,21-01-2023 01:44:31,22584.87,MAGIC,28.808,BUY,0.9345,0.0093,-0.01,-5.2061
182,21-01-2023 01:47:36,22584.2,,28.966,,,0,0,-5.2061
183,21-01-2023 01:50:40,22564.95,MAGIC,28.552,SELL,0.932,0.0093,-0.2775,-5.4837
184,21-01-2023 01:53:47,22577.27,,0,,,0,0,-5.4837
185,21-01-2023 01:56:53,22575.69,DYDX,29.399,BUY,1.721,0.0172,-0.01,-5.4937
186,21-01-2023 02:00:02,22563.15,,29.376,,,0,0,-5.4937
187,21-01-2023 02:03:06,22593.97,,29.17,,,0,0,-5.4937
188,21-01-2023 02:06:13,22597.62,DYDX,28.882,SELL,1.718,0.0172,-0.1843,-5.678
189,21-01-2023 02:09:19,22613.17,,0,,,0,0,-5.678
190,21-01-2023 02:12:25,22608.8,RNDR,25.795,BUY,0.712,0.0071,-0.01,-5.688
191,21-01-2023 02:15:31,22609.5,,26.678,,,0,0,-5.688
192,21-01-2023 02:18:36,22614.58,,26.585,,,0,0,-5.688
193,21-01-2023 02:21:41,22614.85,,26.095,,,0,0,-5.688
194,21-01-2023 02:24:46,22614.5,,25.874,,,0,0,-5.688
195,21-01-2023 02:27:53,22614.35,,25.217,,,0,0,-5.688
196,21-01-2023 02:30:58,22620.17,,25.13,,,0,0,-5.688
197,21-01-2023 02:34:05,22603.13,RNDR,23.958,SELL,0.714,0.0071,0.2709,-5.4171
198,21-01-2023 02:37:14,22601.05,SKL,35.482,BUY,0.0374,0.0004,-0.01,-5.4271
199,21-01-2023 02:40:19,22584.5,SKL,34.902,SELL,0.0373,0.0004,-0.4376,-5.8647
200,21-01-2023 02:43:23,22592.73,,0,,,0,0,-5.8647
201,21-01-2023 02:46:31,22586.53,HOOK,41.515,BUY,2.2665,0.0227,-0.01,-5.8747
202,21-01-2023 02:49:38,22524.28,,43.174,,,0,0,-5.8747
203,21-01-2023 02:52:42,22559.75,HOOK,42.478,SELL,2.2805,0.0228,0.6077,-5.267
204,21-01-2023 02:55:50,22550.75,APT,39.965,BUY,11.2066,0.1121,-0.01,-5.277
205,21-01-2023 02:58:54,22539.21,APT,39.19,SELL,11.1463,0.1115,-0.5481,-5.825
206,21-01-2023 03:01:58,22552.61,,0,,,0,0,-5.825
207,21-01-2023 03:05:06,22537.71,MAGIC,31.949,BUY,0.9594,0.0096,-0.01,-5.835
208,21-01-2023 03:08:11,22561.77,MAGIC,31.492,SELL,0.957,0.0096,-0.2602,-6.0952
209,21-01-2023 03:11:22,22534.15,DYDX,27.368,BUY,1.694,0.0169,-0.01,-6.1052
210,21-01-2023 03:14:27,22500.66,DYDX,27.013,SELL,1.688,0.0169,-0.3642,-6.4694
211,21-01-2023 03:17:32,22548.34,,0,,,0,0,-6.4694
212,21-01-2023 03:20:38,22538.3,RNDR,21.837,BUY,0.703,0.007,-0.01,-6.4794
213,21-01-2023 03:23:43,22553.48,,22.241,,,0,0,-6.4794
214,21-01-2023 03:26:48,22554.43,,22.031,,,0,0,-6.4794
215,21-01-2023 03:29:52,22550.34,,21.993,,,0,0,-6.4794
216,21-01-2023 03:32:58,22545.15,,22.337,,,0,0,-6.4794
217,21-01-2023 03:36:02,22554.26,,22.759,,,0,0,-6.4794
218,21-01-2023 03:39:09,22542.11,RNDR,21.379,SELL,0.704,0.007,0.1322,-6.3471
219,21-01-2023 03:42:14,22561.24,,0,,,0,0,-6.3471
220,21-01-2023 03:45:21,22565.21,,0,,,0,0,-6.3471
221,21-01-2023 03:48:27,22548.92,SKL,33.201,BUY,0.0368,0.0004,-0.01,-6.3571
222,21-01-2023 03:51:35,22549.14,,33.382,,,0,0,-6.3571
223,21-01-2023 03:54:41,22547.07,,33.526,,,0,0,-6.3571
224,21-01-2023 03:57:45,22549.05,,34.599,,,0,0,-6.3571
225,21-01-2023 04:00:51,22549.74,,34.96,,,0,0,-6.3571
226,21-01-2023 04:03:57,22528.39,SKL,33.96,SELL,0.0371,0.0004,0.7783,-5.5789
227,21-01-2023 04:07:03,22549.17,,0,,,0,0,-5.5789
228,21-01-2023 04:10:10,22556.34,,0,,,0,0,-5.5789
229,21-01-2023 04:13:17,22558.87,,0,,,0,0,-5.5789
230,21-01-2023 04:16:23,22563.15,,0,,,0,0,-5.5789
231,21-01-2023 04:19:29,22579.45,,0,,,0,0,-5.5789
232,21-01-2023 04:22:35,22595.79,,0,,,0,0,-5.5789
233,21-01-2023 04:25:40,22597.19,,0,,,0,0,-5.5789
234,21-01-2023 04:28:46,22605.3,,0,,,0,0,-5.5789
235,21-01-2023 04:31:50,22608.78,,0,,,0,0,-5.5789
236,21-01-2023 04:34:57,22617.35,,0,,,0,0,-5.5789
237,21-01-2023 04:38:04,22600.78,OP,27.719,BUY,2.29,0.0229,-0.01,-5.5889
238,21-01-2023 04:41:11,22631.68,,28.141,,,0,0,-5.5889
239,21-01-2023 04:44:17,22622.14,OP,28.315,SELL,2.284,0.0228,-0.272,-5.8609
240,21-01-2023 04:47:25,22608.29,APT,42.362,BUY,11.3208,0.1132,-0.01,-5.8709
241,21-01-2023 04:50:30,22611.81,APT,42.242,SELL,11.3179,0.1132,-0.0356,-5.9065
242,21-01-2023 04:53:37,22599.49,UNFI,27.03,BUY,5.461,0.0546,-0.01,-5.9165
243,21-01-2023 04:56:43,22594.58,,27.654,,,0,0,-5.9165
244,21-01-2023 04:59:48,22597.41,,27.885,,,0,0,-5.9165
245,21-01-2023 05:02:55,22599.82,UNFI,26.014,SELL,5.406,0.0541,-1.0171,-6.9337
246,21-01-2023 05:06:02,22594.38,MAGIC,27.741,BUY,0.938,0.0094,-0.01,-6.9437
247,21-01-2023 05:09:06,22587.75,MAGIC,26.485,SELL,0.9284,0.0093,-1.0335,-7.9771
248,21-01-2023 05:12:13,22581.71,DYDX,26.637,BUY,1.683,0.0168,-0.01,-7.9871
249,21-01-2023 05:15:19,22579.35,DYDX,26.221,SELL,1.68,0.0168,-0.1883,-8.1754
250,21-01-2023 05:18:26,22578.42,SKL,32.898,BUY,0.0366,0.0004,-0.01,-8.1854
251,21-01-2023 05:21:34,22578.69,SKL,33.139,SELL,0.0366,0.0004,-0.2283,-8.4137
252,21-01-2023 05:24:39,22594.83,,0,,,0,0,-8.4137
253,21-01-2023 05:27:44,22611.8,,0,,,0,0,-8.4137
254,21-01-2023 05:30:50,22607.89,OP,28.241,BUY,2.275,0.0227,-0.01,-8.4237
255,21-01-2023 05:33:57,22595.29,,28.628,,,0,0,-8.4237
256,21-01-2023 05:37:03,22591.6,,28.684,,,0,0,-8.4237
257,21-01-2023 05:40:09,22585.16,,29.195,,,0,0,-8.4237
258,21-01-2023 05:43:16,22593.49,,29.063,,,0,0,-8.4237
259,21-01-2023 05:46:21,22587.8,OP,28.604,SELL,2.275,0.0227,-0.01,-8.4337
260,21-01-2023 05:49:27,22585.11,APT,41.517,BUY,11.2018,0.112,-0.01,-8.4437
261,21-01-2023 05:52:32,22577.83,APT,41.561,SELL,11.1942,0.1119,-0.0778,-8.5215
262,21-01-2023 05:55:37,22567.82,UNFI,31.212,BUY,5.629,0.0563,-0.01,-8.5315
263,21-01-2023 05:58:41,22568.68,UNFI,30.8,SELL,5.593,0.0559,-0.6495,-9.1811
264,21-01-2023 06:01:47,22569.8,,0,,,0,0,-9.1811
265,21-01-2023 06:04:53,22564.37,PNT,24.216,BUY,0.1862,0.0019,-0.01,-9.1911
266,21-01-2023 06:07:58,22576.92,,24.933,,,0,0,-9.1911
267,21-01-2023 06:11:03,22582.32,,24.683,,,0,0,-9.1911
268,21-01-2023 06:14:07,22587.3,PNT,24.666,SELL,0.1865,0.0019,0.1511,-9.04
269,21-01-2023 06:17:12,22592.52,,0,,,0,0,-9.04
270,21-01-2023 06:20:17,22594.3,,0,,,0,0,-9.04
271,21-01-2023 06:23:23,22586.96,DYDX,29.63,BUY,1.715,0.0172,-0.01,-9.05
272,21-01-2023 06:26:30,22598.59,,29.66,,,0,0,-9.05
273,21-01-2023 06:29:36,22606.11,DYDX,29.487,SELL,1.717,0.0172,0.1066,-8.9434
274,21-01-2023 06:32:41,22604.31,SKL,31.909,BUY,0.0361,0.0004,-0.01,-8.9534
275,21-01-2023 06:35:47,22594.03,,32.553,,,0,0,-8.9534
276,21-01-2023 06:38:54,22608.37,,32.967,,,0,0,-8.9534
277,21-01-2023 06:41:59,22600.2,,33.114,,,0,0,-8.9534
278,21-01-2023 06:45:04,22605.76,SKL,32.747,SELL,0.0362,0.0004,0.2945,-8.6589
279,21-01-2023 06:48:10,22613,,0,,,0,0,-8.6589
280,21-01-2023 06:51:16,22615.25,,0,,,0,0,-8.6589
281,21-01-2023 06:54:23,22618.14,,0,,,0,0,-8.6589
282,21-01-2023 06:57:28,22613.36,OP,31.962,BUY,2.341,0.0234,-0.01,-8.6689
283,21-01-2023 07:00:36,22617,,35.964,,,0,0,-8.6689
284,21-01-2023 07:03:42,22615.69,OP,34.572,SELL,2.39,0.0239,2.0831,-6.5858
285,21-01-2023 07:06:46,22603.62,APT,57.4,BUY,12.4889,0.1249,-0.01,-6.5958
286,21-01-2023 07:09:52,22623.85,,57.613,,,0,0,-6.5958
287,21-01-2023 07:12:58,22618.48,APT,57.765,SELL,12.5057,0.1251,0.1245,-6.4713
288,21-01-2023 07:16:03,22624.92,,0,,,0,0,-6.4713
289,21-01-2023 07:19:09,22619.55,HOOK,26.476,BUY,2.2772,0.0228,-0.01,-6.4813
290,21-01-2023 07:22:15,22634.48,,26.685,,,0,0,-6.4813
291,21-01-2023 07:25:22,22644.33,,27.743,,,0,0,-6.4813
292,21-01-2023 07:28:31,22636,HOOK,25.561,SELL,2.2778,0.0228,0.0163,-6.4649
293,21-01-2023 07:31:40,22630.52,PNT,34.441,BUY,0.2022,0.002,-0.01,-6.4749
294,21-01-2023 07:34:47,22607.16,PNT,30.059,SELL,0.1973,0.002,-2.4333,-8.9083
295,21-01-2023 07:37:54,22621.5,,0,,,0,0,-8.9083
296,21-01-2023 07:41:01,22633.98,,0,,,0,0,-8.9083
297,21-01-2023 07:44:08,22644.86,,0,,,0,0,-8.9083
298,21-01-2023 07:47:13,22635.04,DYDX,28.904,BUY,1.717,0.0172,-0.01,-8.9183
299,21-01-2023 07:50:21,22649.44,,29.226,,,0,0,-8.9183
300,21-01-2023 07:53:26,22620.69,DYDX,28.625,SELL,1.712,0.0171,-0.3012,-9.2195
301,21-01-2023 07:56:34,22642.78,,0,,,0,0,-9.2195
302,21-01-2023 07:59:40,22642.23,SKL,31.206,BUY,0.0358,0.0004,-0.01,-9.2295
303,21-01-2023 08:02:46,22648.09,SKL,30.363,SELL,0.0355,0.0004,-0.6528,-9.8823
304,21-01-2023 08:05:52,22669.91,,0,,,0,0,-9.8823
305,21-01-2023 08:08:58,22694,,0,,,0,0,-9.8823
306,21-01-2023 08:12:04,22711.47,,0,,,0,0,-9.8823
307,21-01-2023 08:15:12,22727,,0,,,0,0,-9.8823
308,21-01-2023 08:18:20,22732.21,,0,,,0,0,-9.8823
309,21-01-2023 08:21:27,22697.29,OP,33.258,BUY,2.368,0.0237,-0.01,-9.8923
310,21-01-2023 08:24:33,22697.03,OP,33.863,SELL,2.36,0.0236,-0.3478,-10.2401
311,21-01-2023 08:27:40,22680.6,APT,58.399,BUY,12.4986,0.125,-0.01,-10.2501
312,21-01-2023 08:30:46,22685.5,APT,58.049,SELL,12.4919,0.1249,-0.0636,-10.3137
313,21-01-2023 08:33:52,22699.1,,0,,,0,0,-10.3137
314,21-01-2023 08:36:59,22722.25,,0,,,0,0,-10.3137
315,21-01-2023 08:40:07,22740.04,,0,,,0,0,-10.3137
316,21-01-2023 08:43:13,22750.87,,0,,,0,0,-10.3137
317,21-01-2023 08:46:20,22745.52,OCEAN,35.844,BUY,0.3589,0.0036,-0.01,-10.3237
318,21-01-2023 08:49:26,22738.27,OCEAN,31.792,SELL,0.3478,0.0035,-3.1028,-13.4265
319,21-01-2023 08:52:31,22708.12,API3,34.441,BUY,1.659,0.0166,-0.01,-13.4365
320,21-01-2023 08:55:36,22727.55,,34.603,,,0,0,-13.4365
321,21-01-2023 08:58:41,22706.7,,35.9,,,0,0,-13.4365
